title,subtitle
Toffoli pede transferência de metade de Fundo a Estados e DF,"
	O presidente do Supremo Tribunal Federal (STF), Dias Toffoli, determinou nesta sexta-feira (27) que a União transfira imediatamente aos fundos estaduais e do Distrito Federal 50% dos recursos do Fundo Nacional de Segurança Pública e não realize novos bloqueios dessas verbas até uma decisão final da relatora da causa, Rosa Weber, sobre o assunto.
"
Impossível viver o 28 de dezembro sem lembrar Daniella Perez,"
	Em 28 de dezembro de 1992, o Brasil parou diante da TV para acompanhar a cobertura do assassinato de Daniella Perez. A atriz, então com 22 anos, era destaque na novela das 21h da Globo De Corpo e Alma, escrita por sua mãe, Gloria Perez. A personagem Yasmin exalava carisma e inspirou milhões de brasileiros a batizar sua filha com o mesmo nome de origem persa.
"
Por que o número de grávidas com HIV não para de crescer no Brasil?,"
	Os novos dados sobre a epidemia de HIV no Brasil trouxeram algumas boas notícias — e um dado preocupante.
"
MP 914 é alvo de mandado de segurança enviado ao STF,"
	BRASÍLIA - Alvo de uma série de questionamentos da comunidade acadêmica, a Medida Provisória (MP) 914, publicada nesta semana pelo presidente Jair Bolsonaro, agora é alvo de um mandado de segurança junto ao Supremo Tribunal Federal (STF).
"
"A surpreendente história do coquetel molotov, arma usada em ataque contra o Porta dos Fundos","
	A sede do grupo humorístico Porta dos Fundos foi alvo de ataque na madrugada de terça-feira, 24 de dezembro. O prédio, no Rio de Janeiro, foi alvo de coquetéis molotov e houve princípio de incêndio, mas ninguém se feriu.
"
"Desemprego cai a 11,2% no trimestre e bate mínima desde 2016","
	A taxa de desemprego no Brasil caiu a 11,2% no trimestre encerrado em novembro, mostraram dados do Instituto Brasileiro de Geografia e Estatística (IBGE) nesta sexta-feira, menor patamar desde 2016 e ficando abaixo da mediana das estimativas de analistas.
"
Avião com quase 100 cai logo após decolagem no Cazaquistão,"
	Um avião de passageiros que transportava quase 100 pessoas caiu perto da cidade de Almaty, no Cazaquistão, nesta sexta-feira, logo após a decolagem e atingiu uma casa, em um acidente que matou 12 pessoas e deixou dezenas de feridos.
"
O que se sabe sobre o atentado à sede do Porta dos Fundos,"
	A Polícia Civil do Rio de Janeiro disse estar investigando o ataque à produtora do canal Porta dos Fundos como vandalismo e tentativa de homicídio. Informou ainda que a possibilidade de o caso ser classificado como ato de terrorismo ainda depende da obtenção de mais informações sobre as razões do atentado.
"
Bolsonaro poderá nomear 33 reitores em 2020 após nova MP,"
	O governo Jair Bolsonaro poderá nomear 24 dirigentes de universidades federais e nove de institutos federais de ensino em 2020, segundo o Ministério da Educação (MEC). O presidente publicou esta semana medida provisória (MP) com novas regras para a escolha de reitores, o que restringe a autonomia das instituições para organizar seus processos eleitorais. A pasta diz que o objetivo é reduzir a judicialização na nomeação de dirigentes - houve sete ações na Justiça sobre o tema este ano - e tornar o trâmite mais seguro e transparente. Reitores contestaram a medida. 
"
Incêndio atinge prédio comercial no centro de SP,"
	Um incêndio atinge na tarde desta quinta-feira, 26, um prédio comercial na Rua General Osório, na região da República, centro de São Paulo. Segundo o Corpo de Bombeiros, o fogo começou por volta das 16h40 no segundo andar do edifício.
"
Registros de novas armas aumentam 48% com Bolsonaro,"
	Os registros para posse de arma de fogo no Brasil aumentaram 48% durante os primeiros 11 meses da presidência de Jair Bolsonaro, informou o diário Folha de S.Paulo nesta sexta-feira (27). O volume de novos cadastros passou de 47,6 mil em 2018, para 70,8 mil de janeiro até novembro deste ano, batendo o recorde pelo menos desde 1997, dado mais antigo obtido pelo jornal.
"
Bolsonaro gastou R$ 8 milhões com viagens em 2019,"
	A Presidência da República gastou R$ 8 milhões em quase um ano do governo Jair Bolsonaro, apontam dados obtidos pelo jornal O Estado de S. Paulo via Lei de Acesso à Informação (LAI). As despesas englobam viagens do presidente e de servidores em apoio ao Planalto para dentro e fora do País. Somente a última viagem internacional ao Sudoeste Asiático e Oriente Médio gerou, sozinha, uma despesa de R$ 1 milhão aos cofres públicos.
"
"BNDES libera R$ 47,8 mi para medicamentos contra o câncer","
	O Banco Nacional de Desenvolvimento Econômico e Social (BNDES) liberou R$ 47,8 milhões para a indústria farmacêutica EMS construir uma fábrica de medicamentos injetáveis oncológicos em Hortolândia, na região de Campinas, São Paulo. O valor representa 80% do investimento total de R$ 59,8 milhões.
"
Damares quer acabar com visitas íntimas em presídios,"
	BRASÍLIA - A ministra da Mulher, da Família e dos Direitos Humanos, Damares Alves, afirma que a meta dos próximos três anos é reformular o processo de ressocialização dos jovens infratores no País e avisa que vai acabar com a possibilidade de visita íntima. ""Mamãe Damares vai mandar bola, livro, arroz e feijão. Camisinha e lubrificante, não"", diz ao Estado.
"
"Com 13, Bolsonaro aposta na Mega da Virada: ""2 joguinhos só""","
	Após passar cerca de uma hora no Palácio do Planalto, o presidente Jair Bolsonaro resolveu testar a sorte e apostar na Mega da Virada na manhã desta quinta-feira, 26. Ele disse que fez ""dois joguinhos só"", mas não quis revelar os valores.
"
Madonna conta que chorou de dor no palco e cancela show,"
	A cantora Madonna, de 61 anos, anunciou o cancelamento do último show da sua turnê ""Madame X"" na América do Norte devido a problemas de saúde. O anúncio foi feito por Madonna, em sua conta no Instagram.
"
"""Não posso sempre dizer não ao Parlamento"", diz Bolsonaro","
	O presidente Jair Bolsonaro disse nesta quarta-feira (25) em seu perfil no Facebook que não pode sempre ""dizer não ao Parlamento"", pois estaria ""fechando as portas"" para qualquer entendimento. O comentário do presidente foi publicado em uma postagem sobre a sanção, com vetos, do projeto de lei anticrime apresentado pelo ministro da Justiça e Segurança Pública, Sérgio Moro.
"
Por que a 'agenda de costumes' de Bolsonaro deve continuar parada no Congresso em 2020,"
	Quando falam sobre as prioridades do governo, alguns aliados do presidente Jair Bolsonaro costumam mencionar assuntos da chamada ""pauta de costumes"": medidas como o Estatuto da Família, que restringe a definição de núcleo familiar à união de homem e mulher; a Escola Sem Partido, que busca impedir professores de expressar opiniões ""ideológicas""; a luta contra a ""ideologia de gênero""; ou a redução da maioridade penal.
"
Juiz de garantias deve afetar caso de Flávio Bolsonaro,"
	A decisão de criar o juiz de garantias deve afetar o caso do senador Flávio Bolsonaro (sem partido-Rio), afastando do processo o juiz Flávio Itabaiana de Oliveira Nicolau, da 27.ª Vara Criminal do Rio. Essa é a opinião de especialistas em Direito ouvidos pelo Estado.
"
Polícia recebe imagem de atentado ao Porta dos Fundos no Rio,"
	A Polícia Civil do Rio investiga a participação de um grupo que se diz integralista no atentado contra a sede da produtora do canal Porta dos Fundos. Na quarta-feira, 25, os integrantes desse grupo divulgaram um vídeo com imagens do ataque no YouTube.
"
"Moro diz que projeto sancionado ""não é o dos sonhos""","
	O ministro da Justiça e Segurança Pública, Sergio Moro, escreveu nesta quarta-feira (25) no Twitter que o projeto anticrime sancionado pelo presidente Jair Bolsonaro ""não é o dos sonhos"", mas apresenta avanços. Ministros de tribunais superiores ouvidos pelo Estado/Broadcast viram com preocupação a criação da figura do juiz de garantias e alertam para o curto prazo reservado para a implantação da medida em um país de grandes dimensões, como o Brasil. A lei entra em vigor em 30 dias.
"
"Pela 1ª vez em 200 anos, Notre Dame não tem  missa de Natal","
	Pela primeira vez em 200 anos, a Catedral de Notre Dame não realizou a celebração de Natal, depois que um incêncio destruiu parcialmente sua estrutura, em abril deste ano. Por conta disso, católicos franceses se reuniram na Igreja de Saint-Germain l'Auxerrois para um culto celebrado pelo reitor da catedral Patrick Chauvet. ""Não é a mesma sensação, mas ainda é uma missa de Natal"", disse ao The Guardian, a adolescente Juliette, de 16 anos, que esteve em Paris com sua família para a noite de Natal. ""Haverá um pensamento para Notre Dame hoje à noite, com certeza.""
"
Confira os vetos de Bolsonaro no projeto anticrime de Moro,"
	O presidente Jair Bolsonaro vetou 25 trechos do projeto de lei anticrime, apresentado inicialmente pelo ministro da Justiça e Segurança Pública, Sergio Moro, e aprovado pelo Congresso Nacional em uma versão desidratada. Ainda assim, Bolsonaro sancionou o projeto.
"
Mito ou Verdade? Café mancha os dentes,"
	Mas calma, não precisa para de tomar café. Porém como a bebida é favorita dos brasileiros e muitas vezes consumida em excesso, ela encabeça todas as listas de alimentos que mancham os dentes.
"
Menino de nove anos morre após ser atacado por quatro cães,"
	Um menino de nove anos morreu na tarde desta quarta, 25, após ser atacado por ao menos quatro cães na zona sul de São Paulo. Um rapaz de 20 anos tentou salvar o garoto e também foi atacado. O Corpo de Bombeiros e a Polícia Militar foram chamados para atuar no resgate, mas um médico que estava no Helicóptero Águia da PM constatou a morte do menino no local.
"
Ministro publica post que chama Bolsonaro de traidor e apaga,"
	O ministro da Educação, Abraham Weintraub, compartilhou uma postagem de um youtuber conservador que chama o presidente Jair Bolsonaro de traidor por não ter vetado, como queria o ministro da Justiça, Sérgio Moro, a criação do ""juiz de garantias"" ao sancionar o pacote anticrime. Após a publicação, Weintraub apagou a mensagem alegando ter se enganado.
"
"Para presidente da Ajufe, juiz de garantia serve para todos","
	O presidente da Associação de Juízes Federais (Ajufe), Fernando Mendes, espera que a regulamentação do juiz de garantias, sancionado dentro do pacote anticrime pelo presidente Jair Bolsonaro, seja regulamentado ""de forma uniforme em todo o Brasil"". Para ele, é necessário que a medida se aplique em todo o País, e não somente ""nas capitais e para os crimes de colarinho branco"".
"
Bolsonaro diz que sofreu perda parcial de memória após tombo,"
	O presidente Jair Bolsonaro afirmou ter sofrido perda parcial de memória após escorregar e bater a cabeça no chão do banheiro do Palácio da Alvorada, no fim da noite dessa segunda-feira, 23. O acidente doméstico levou o presidente a passar a noite em observação no Hospital das Forças Armadas, em Brasília. A declaração foi dada em entrevista ao programa Brasil Urgente.
"
Bolsonaro sanciona projeto anticrime de Moro com 25 vetos,"
	O presidente Jair Bolsonaro sancionou, com 25 vetos, o projeto de lei anticrime, apresentado pelo ministro da Justiça e Segurança Pública, Sergio Moro. Conforme o Estado antecipou, a Casa Civil havia recomendado uma rejeição maior à proposta, tendo sugerido 38 vetos.
"
"Em 2019, STF impôs derrotas ao Planalto","
	O Supremo Tribunal Federal (STF) impôs várias derrotas e deu duros recados ao governo de Jair Bolsonaro ao longo de 2019. O plenário da Corte restringiu a extinção de conselhos pelo Executivo, manteve a demarcação de terras indígenas com a Funai e suspendeu o fim do DPVAT. Além disso, em decisões individuais, foram barradas alterações no Conselho Nacional da Criança e do Adolescente (Conanda) e suspensa uma medida provisória que dispensava a publicação de editais de licitação e leilões em jornais de grande circulação.
"
STJ deixa para fevereiro decisão sobre prisão de Coutinho,"
	A ministra Maria Thereza de Assis Moura, vice-presidente do Superior Tribunal de Justiça, determinou o encaminhamento à ministra Laurita Vaz do recurso da Procuradoria-Geral da República que pede a revisão do habeas corpus que livrou da prisão o ex-governador da Paraíba Ricardo Coutinho (PSB), preso preventivamente na quinta-feira, 19, na Operação Calvário/Juízo Final, por supostas propinas de R$ 134 milhões na Saúde. Laurita Vaz é relatora do caso na Corte, e só julgará o agravo após o fim do recesso do Judiciário, em fevereiro.
"
Trump ainda não comprou presente de Natal para Melania,"
	O presidente dos EUA, Donald Trump, disse nesta terça-feira, 24, que ainda não comprou um presente de Natal para a primeira-dama, apenas um dia antes do feriado que poderia trazer um presente mais ameaçador da Coreia do Norte.
"
Sede do Porta dos Fundos é atacada no Rio de Janeiro,"
	Alvo de críticas desde o lançamento do filme A Primeira Tentação de Cristo na Netflix, o canal Porta dos Fundos foi alvo de um atentado na madrugada desta terça-feira, 24, véspera de Natal, no Rio. Localizada no Humaitá, na zona sul, a sede da produtora teve sua fachada atingida por coquetéis molotov, informou a assessoria de imprensa do grupo.
"
"Moro chama de ""salva-ladrões"" indultos de governos passados","
	O ministro Sergio Moro (Justiça e Segurança Pública) afirmou nesta terça-feira, 24, que o decreto assinado pelo presidente Jair Bolsonaro que extingue penas a policiais condenados por crimes culposos (sem intenção de dolo) substitui ""generosos indultos salva-ladrões ou salva-corruptos"" dos governos anteriores.
"
SP: menino que sofreu picada de escorpião morre em hospital,"
	Um menino de três anos morreu, neste domingo, 22, em decorrência da picada de um escorpião, em Franca, no interior de São Paulo. A vítima, João Gabriel Borges da Silva, havia sido ferida no peito pelo aracnídeo, quando brincava em sua casa, no Jardim Brasilândia. O menino foi levado para o Pronto-Socorro Infantil e transferido para a Santa Casa da cidade, onde ficou internado. A criança foi medicada e tratada, mas não conseguiu se recuperar.
"
Idoso pode usar aparelho ortodôntico?,"
	 
"
Deslizamento de barreira deixa ao menos 7 mortos no Recife,"
	Um deslizamento de barreira na zona norte de Recife deixou pelo menos sete mortos nesta terça-feira (24). De acordo com o Corpo de Bombeiros, o acidente ocorreu por volta das 2h55, na Rua Bela Vista, no Córrego do Morcego, no bairro de Dois Unidos.
"
"Bolsonaro despista sobre Moro como vice: ""Muito cedo""","
	Em entrevista na tarde desta terça-feira, 24, ao apresentador José Luiz Datena, da TV Bandeirantes, o presidente Jair Bolsonaro foi evasivo ao comentar a possibilidade de o ministro da Justiça e da Segurança Pública, Sergio Moro, ser o seu companheiro de chapa, como vice, na campanha de reeleição.
"
'FT' elege Moro como uma das 50 personalidades da década,"
	O ministro da Justiça e Segurança Pública, Sérgio Moro, foi escolhido pelo Financial Times como uma das 50 personalidades que marcaram a década. A lista, composta a partir do crivo de repórteres do jornal britânico, destacou ""indivíduos que se mostraram capazes de arrancar o poder consolidado de instituições"". Ele foi o único brasileiro escolhido.
"
Italiano é absolvido após ajudar DJ a cometer suicídio,"
	O Tribunal de Assistência de Milão absolveu o italiano Marco Cappato, um ativista que há anos luta pelo direito de morrer, depois de auxiliar um suicídio assistido. A decisão foi tomada após veredicto de uma corte constitucional, que determinou que ajudar uma pessoa que sofre a morrer é legal em alguns casos.
"
Bolsonaro deixa hospital após levar tombo em banheiro,"
	O presidente da República, Jair Bolsonaro, deixou na manhã desta terça-feira, 24, o Hospital das Forças Armadas (HFA) após receber alta. Segundo nota divulgada na manhã desta terça-feira pelo Palácio do Planalto, ele passou uma noite ""tranquila"" e, ao acordar, fez novos exames.
"
Lula e Bolsonaro não conseguem tirar poder da inimiga Globo,"
	Tem gente que odeia uma coisa, mas não vive sem ela. É o caso dos mais importantes líderes políticos do Brasil na atualidade: Lula e Bolsonaro atiram sem parar contra o jornalismo da Globo. Ao mesmo tempo aproveitam a imensurável visibilidade do horário nobre para transmitir suas ideias a milhões de pessoas.
"
Piñera aprova referendo para nova Constituição no Chile,"
	O presidente do Chile, Sebastián Piñera, aprovou nesta segunda-feira (23) a realização de um referendo para uma nova Constituição, que ele promete criar um ""arcabouço sólido, compassivo e legítimo"" que ajudaria a reunificar o país após nove semanas de protestos intensos contra a desigualdade e política econômica do país.
"
Spotify entra na zoeira e lança playlist natalina com Simone,"
	A plataforma de streaming Spotify entrou na zoeira da internet e lançou a playlist Lista VIP do Spotify de Natal, com curadoria de Simone. Há décadas, a artista embala os jantares de família com o hit ""Então é Natal"", versão brasileira de ""Happy Xmas"", de John Lennon, e por isso acabou se tornando um ícone dos memes natalinos.
"
"""Lula é carta fora do baralho"" para 2022, diz Bolsonaro","
	O presidente Jair Bolsonaro disse em entrevista ao programa Poder em Foco, do SBT, que o ex-presidente Luiz Inácio Lula da Silva é ""carta fora do baralho"" para as eleições de 2022.
"
Saiba quem é o investidor do novo partido de Bolsonaro,"
	Principal operador político do Aliança pelo Brasil, o partido que o presidente Jair Bolsonaro tenta criar, o advogado Luís Felipe Belmonte dos Santos foi, até recentemente, filiado ao PSDB, fez doações para legendas de esquerda, como PCdoB, e atuou como advogado do empresário Luiz Estevão, que cumpre uma pena de 26 anos por fraudes na construção do Tribunal Regional do Trabalho (TRT) de São Paulo.
"
Bolsonaro diz que FAB vai interceptar avião do Flamengo,"
	O presidente Jair Bolsonaro disse há pouco que caças da Aeronáutica vão interceptar na noite deste domingo, dia 22, o avião fretado pelo Flamengo para saudar o time de futebol vice-campeão mundial, derrotado neste sábado, 21, pelo clube inglês Liverpool.
"
Polícia prende grupo que planejava assaltar banco por túnel,"
	Duas pessoas morreram e sete foram presas na noite deste sábado, 21, durante ação da Polícia Civil contra uma quadrilha que escavava um túnel de 63 metros para acessar a Central de Órgãos Regionais do Banco do Brasil, em Campo Grande. Um dos presos está hospitalizado.
"
Terra Esotérico: como será 2020 para cada signo do zodíaco? ,"
	O que o ano de 2020 reserva para cada um dos signos do zodíaco? A astróloga Eunice Ferrari faz uma previsão completa sobre os 12 signos para o ano sucessor de 2019. 
"
Bolsonaro dá indulto a policiais presos por crimes culposos,"
	O presidente Jair Bolsonaro assinou nesta segunda-feira, 23, o decreto de indulto de Natal, com a inclusão inédita do perdão a penas de agentes de segurança pública presos por crimes culposos (sem intenção) cometidos durante o serviço. Compromisso assumido por Bolsonaro, a inclusão dos policiais foi antecipada pelo 'Estado' na última quinta-feira, 19. O texto será publicado no Diário Oficial da União desta terça-feira, 24.
"
"Governo viola lei e esconde dados, dizem especialistas","
	O governo Jair Bolsonaro utiliza a Lei de Direitos Autoriais para colocar sob sigilo todos os relatórios de monitoramento das redes sociais do Planalto. Segundo especialistas ouvidos pelo Estado, a medida não encontra respaldo legal e viola as prerrogativas de transparência previstas na Lei de Acesso à Informação (LAI).
"
Menina vê pedido de ajuda em cartão de Natal feito na China,"
	Uma menina britânica de seis anos encontrou um pedido de ajuda de um suposto trabalhador forçado num cartão de Natal fabricado na China. Após a descoberta, a rede britânica de supermercados Tesco, que vendeu a peça, anunciou neste domingo (22/12) que suspendeu produção dos cartões importados do país asiático.
"
Papai Noel é preso por exibir pornografia para crianças,"
	Um homem de 67 anos que trabalhava como Papai Noel em um shopping foi preso na tarde de sexta-feira, 20, acusado de exibir material pornográfico para duas meninas, em São José dos Campos, interior de São Paulo. O suspeito acabou solto neste sábado, 21, durante audiência de custódia, e vai responder pela acusação em liberdade.
"
Polícia do Chile encontra corpos carbonizados dentro de loja,"
	Dois corpos carbonizados foram encontrados dentro de uma loja em Valparaiso, no Chile, a qual tinha sido incendiada durante a onda de protestos que atingiram o país nos últimos meses. A polícia do Chile informou somente neste domingo (22) sobre a descoberta dos corpos. A loja foi atacada no fim de novembro.
"
Arábia manda 5 à pena de morte por assassinato de jornalista,"
	A Promotoria Pública da Arábia Saudita informou nesta segunda-feira que cinco pessoas foram condenadas à morte e outras três a penas de prisão pelo assassinato do jornalista saudita Jamal Khashoggi em Istambul, em outubro do ano passado.
"
Legionários de Cristo admitem 175 crimes de pedofilia,"
	A Congregação mexicana dos Legionários de Cristo admitiu que 33 sacerdotes cometeram abusos sexuais contra 175 menores de idade. O fundador da entidade, o padre Marcial Maciel, está na lista e seria responsável por ao menos 60 casos de pedofilia.
"
"Após falhar em missão, cápsula Starliner volta para Terra","
	A cápsula espacial Starliner, da Boeing, aterrissou neste domingo (22) no deserto do estado norte-americano do Novo México, após falhar na missão de alcançar a Estação Espacial Internacional (ISS). As imagens fornecidas pela Nasa mostraram o retorno da cápsula à Terra às 5h58 locais, na base de White Sands.
"
Jornalistas antes bajulados estão horrorizados com Bolsonaro,"
	Plagiando um ex-presidente midiático, nunca antes na história deste País houve um político tão agressivo com a imprensa como Jair Messias Bolsonaro. Ele é mais incisivo até do que o último presidente do regime militar, general João Figueiredo, famoso pelos torpedos desconcertantes contra jornalistas.
"
Camarote de show de Jorge & Mateus desaba e deixa 25 feridos,"
	Camarote desaba em um show da dupla sertaneja Jorge &amp; Mateus e deixa cerca de 25 feridos em Franca, no interior de São Paulo. Ninguém corre risco de morte. As vítimas sofreram apenas escoriações leves e fraturas.
"
