title,subtitle
Mãe 'encontra' filha morta com ajuda de realidade virtual em programa de TV,"Para muitos de nós, o luto é uma parte devastadora da vida, porém inevitável. E quando uma criança morre é algo ainda mais difícil de lidar."
Como apps de entrega estão levando pequenos restaurantes à falência,"Aos 49 anos, Ricardo Masironi desistiu de empreender. Desde novembro, o ex-dono de hamburgueria se tornou cozinheiro de uma cervejaria artesanal em Moema, zona sul de São Paulo. "
Por que cientistas de renome cada vez mais defendem a busca por vida extraterrestre,O diretor de um dos observatórios nacionais dos Estados Unidos diz que a busca por vida inteligente em outras partes do universo deve ser levada mais a sério.
Hamas consegue hackear dezenas de soldados israelenses com mensagens de mulheres falsas,Dezenas de soldados de Israel tiveram seus telefones celulares invadidos pelo grupo militante Hamas numa estratégia que simulava mulheres em busca de atenção.
Os laptops estão a caminho do desaparecimento?,O recente anúncio da Microsoft de que deixará de oferecer suporte ao sistema operacional Windows 7 gerou estresse entre seus usuários.
30 anos do 'Pálido Ponto Azul': a icônica foto que mudou a forma como vemos nosso planeta,É inquestionavelmente uma das melhores imagens espaciais de todos os tempos.
O que é o 'desafio da rasteira' e por que pânico dos pais pode aumentar risco para crianças,"""Pessoal, vou utilizar o grupo agora para uma informação de utilidade pública. Fiquem atentos com as escolas onde seus filhos estudam pois está circulando uma brincadeira aberrante onde já houve crianças com fratura craniana e leva a graves sequelas ou a morte"", diz mensagem que se tornou viral, nos últimos dias, em grupos de WhatsApp de famílias e escolas."
"O que faz da Tesla, de Elon Musk, a 2ª montadora de carros mais valiosa do mundo"," Quando o valor de mercado da Tesla ultrapassou os US$ 100 bilhões (R$ 425 bilhões) há duas semanas, ultrapassando a Volkswagen, os céticos zombaram."
Os coachs que usam drogas psicodélicas para ajudar clientes a mudar de carreira,Paul Austin e Matt Gillespie estão tentando refazer seus passos ao longo de um caminho cheio de sequoias.
Por que a Suécia está deportando talentosos profissionais da tecnologia,"Ele comprou um apartamento e um carro, fez aulas de sueco, matriculou o filho na creche e se dedicou a esquiar para se adaptar às baixas temperaturas. No entanto, pouco mais de três anos depois que sua família chegou à Suécia, e apesar do cargo bem remunerado em uma conceituada empresa de energia e tecnologia, o iraniano Ali Omumi foi convidado a deixar o país."
De balões bombardeiros no século 19 às maquinas mortais usadas hoje pelos EUA: a história dos drones na guerra,A morte do general iraniano Qassem Soleimani em um ataque aéreo no início do mês marcou a primeira vez que um drone foi usado pelos Estados Unidos para assassinar um membro do alto escalão do governo de outro país em território estrangeiro. 
Por que pescadores chineses estão encontrando tantos submarinos espiões?,"""China dá recompensa a pescadores que capturaram dispositivos de espionagem estrangeiros."" "
WhatsApp: os celulares em que o app não funcionará mais a partir de fevereiro,O aplicativo de mensagens WhatsApp deixará de funcionar em milhões de smartphones a partir de 1º de fevereiro.
Como decisão do Reino Unido de permitir atuação da Huawei no 5G afeta o mundo,"O Reino Unido decidiu permitir que a empresa chinesa Huawei participe da instalação das redes 5G no país, mas com restrições."
Plague Inc: Jogo com missão de espalhar doenças no mundo domina ranking dos mais baixados após coronavírus,"""O Plague Inc. está no ar há oito anos, e toda vez que há um surto de alguma doença, vemos um aumento de jogadores."" "
Fuga de cérebros: os doutores que preferiram deixar o Brasil para continuar pesquisas em outro país,"Os jovens pesquisadores brasileiros Bianca Ott Andrade, Eduardo Farias Sanches, Gustavo Requena Santos e Renata Leonhardt têm mais em comum do que apenas o pouco tempo de carreira e a nacionalidade. "
"YouTube promove vídeos com desinformação sobre mudança climática, mostra estudo"," Um estudo realizado em seis países indica que o YouTube está impulsionando conteúdo desinformativo sobre as mudanças climáticas — marcas reconhecidas estão ajudando a financiá-los, inadvertidamente."
O telescópio capaz de ver coisas que ocorreram há 13 bilhões de anos, Este observatório espacial é capaz de olhar para o ponto mais remoto do passado.
CES 2020: as sensações da feira de tecnologia mais importante do mundo,"Começou nesta terça-feira (7), em Las Vegas, uma nova edição do Consumer Electronics Show, a CES, maior feira de tecnologia do mundo. Todos os anos milhares de inovações tecnológicas são apresentadas ao mundo com o mesmo objetivo: revolucionar os mercados e, talvez, nossas vidas."
"O que é jejum de dopamina, moda no Vale do Silício que promete melhorar produtividade","Quando James Sinka faz jejum de dopamina, ele se desconecta de praticamente todo tipo estímulo externo. Para de comer ou beber — ingere apenas água —, ignora seu celular, a tela piscante do laptop e dos outros gadgets. "
Como transportar um foguete? As fotos que mostram megaoperação na Nasa,"O primeiro componente crucial do ""mega-foguete"" SLS da Nasa começou a ser testado nesta semana. A agência espacial americana vai verificar se o foguete, fabricado em Nova Orleans, está pronto para o lançamento. "
'Sharenting': quando a exposição dos filhos nas redes sociais não é necessariamente algo ruim,"Ao começar a pesquisar sobre ""sharenting"", alguns anos atrás, a acadêmica americana Stacey Steinberg achou que concluiria seus trabalhos convencida a nunca mais compartilhar nada sobre seus três filhos na internet. "
Como um robô me ajudou a superar a dor da morte de um amigo por câncer,"Alexa Jett, de 28 anos, passou por maus bocados ​​nos últimos anos."
A postagem que quase arruinou a vida de uma mulher — e o que ela revela dos perigos da internet,
O alimento 'feito de ar' que pode competir com a soja e a carne,"Cientistas finlandeses que estão produzindo uma proteína ""a partir do ar"" dizem que a substância poderá competir com a soja dentro dos próximos dez anos. "
'Que História!': BBC News Brasil lança seu primeiro podcast em 10 de janeiro,
Como é ter HIV e estar em apps de paquera: 'As pessoas dizem que eu não deveria fazer sexo',"Aled Osborne costuma falar abertamente que tem HIV de relacionamento, como o Tinder, sua sinceridade se volta contra ele."
"O inventor que perdeu milhões ao não renovar patente do relógio digital, 'copiado' pelos japoneses","Seu nome é pouco conhecido, e suas invenções foram esquecidas."
Câncer de mama: inteligência artificial bate médicos em diagnósticos,A inteligência artificial de mama a partir de uma mamografia. É o que sugere uma pesquisa publicada na revista científica Nature.
Por que ‘constelação de satélites’ preocupa astrônomos que investigam mistérios do Universo, estão preocupados com a visão que temos do espaço. 
"Tendências para 2020: novas espaçonaves, telas dobráveis e avanço do 5G"," Se você ambiciona voar ao espaço e tem um monte de dinheiro para gastar,  então 2020 pode ser um ano emocionante. "
As maiores notícias sobre ciência e meio ambiente de 2019,"Em 2019, a reação global à crise climática aumentou de ritmo. Inspirado na ativista sueca Greta Thunberg, o movimento de greves pelo clima ganhou força. Milhões se juntaram a protestos durante um ano em países tão diversos quanto Austrália, Uganda, Colômbia, Japão, Alemanha e Reino Unido."
Quem eram as costureiras dos trajes que mantiveram os astronautas vivos no espaço,Cientista. Engenheiro. Astronauta. Estas são as carreiras mais frequentemente associadas à exploração espacial. Mas há outra atividade muito mais antiga que a história do homem no espaço e igualmente vital para seu sucesso: a costura.
'Devíamos contratar uma criança para ajudar': a confusão causada pelo Pokémon Go entre militares do Canadá,"O surgimento do jogo Pokémon Go deixou militares canadenses confusos — buscando entender uma sequência de invasões a suas instalações, conforme mostram documentos internos recém-divulgados e obtidos pela imprensa do país.  "
Os jovens que estão revolucionando o mercado dos funerais,"Maxime Nory, 32 anos, estudava em uma escola de negócios em Lyon, França, quando ele e seu amigo começaram a pensar em lançar sua própria empresa. Buscando um setor para apostar, eles encontraram um nicho à espera de holofotes e cheio de tabus: a morte."
Starliner: o motivo pelo qual a cápsula para astronautas da Boeing terá de voltar à Terra,A empresa Boeing terá que interromper o voo de demonstração de sua nova cápsula para astronautas nesta sexta-feira (20/12).
"O que leva Apple, Google, Tesla e outras empresas a serem acusadas de lucrar com trabalho infantil na África","Apple, Google, Tesla e Microsoft estão entre os nomes citados em uma ação judicial movida nos Estados Unidos que as acusa as empresas de ""ter conhecimento"" de que o cobalto usado em seus produtos pode estar relacionado à exploração do trabalho infantil."
O perigo mortal das baterias de brinquedos que podem ser engolidas por crianças,"Sophie Skill passou vários na UTI depois de engolir uma bateria do tamanho de uma moeda. O ácido liberado pelo objeto queimou seu esôfago e pulmão e causou uma dor agonizante, colocando sua vida em perigo."
Rússia anuncia sucesso em teste de internet 'desplugada' do resto do mundo,"A Rússia testou com sucesso a Runet, uma alternativa nacional à internet global, anunciou o governo do país."
"Sirius, maior acelerador de partículas do Brasil, revela primeiras imagens","O Sirius, a maior construção científica já feita no Brasil, estimada em R$ 1,8 bilhão, revelou suas primeiras imagens nesta quinta-feira (19). Trata-se de dois raios-x, um tirado de uma rocha e outro do coração de um camundongo."
2020 quebrará 'maldição' dos celulares dobráveis?,"A Motorola anunciou o adiamento do lançamento do novo Razr, uma versão atualizada do seu celular flip de 2005, com uma tela dobrável vertical. O dispositivo, com um preço de lançamento de US$ 1.500 (cerca de R$ 6.000), seria comercializado nos Estados Unidos a partir de 26 de dezembro."
Trump x Bezos: O que está por trás da briga bilionária entre o presidente dos EUA e o dono da Amazon,"Quando o Pentágono colocou pela primeira vez na mesa o chamado contrato JEDI, em março de 2018, as apostas não poderiam ter sido mais altas. "
"BolaWrap, o aparelho que policiais de Los Angeles usarão para ‘laçar’ suspeitos","Duzentos policiais de Los Angeles, nos Estados Unidos, serão treinados para usar um novo aparelho projetado para deter uma pessoa envolvendo-a em um cordão."
Como as 'camisinhas' de USB podem proteger sua privacidade,"Hoje em dia, quando o celular fica sem bateria, não é mais um drama como poderia ser antigamente."
Por que esta década já mudou o cinema para sempre,"Costumava ser tão simples. Se você queria ver um filme, ia ao cinema e assistia aos atores dizendo suas falas em um cenário construído. Agora, porém, talvez o cenário não exista, exceto na tela de um computador. Talvez os atores também não existam. Quanto ao cinema, por que ir quando você pode assistir ao novo filme de grande orçamento de Hollywood na TV ou no telefone?"
Prisão injusta de funcionário por 251 dias constrange Huawei na China,A multinacional chinesa Huawei foi amplamente criticada após a revelação de que um ex-funcionário ficou preso indevidamente por oito meses após a companhia acusá-lo de extorsão.
Mac Pro: O que tem o novo computador da Apple que custa US$ 65 mil,"O novo computador Mac Pro da Apple pode ser usado, é claro, para responder e-mails ou assistir a vídeos no YouTube, mas seria como dirigir um carro de Fórmula 1 para ir ao supermercado."
Dormir na rua e pedalar 12 horas por dia: a rotina dos entregadores de aplicativos,"Um deles explica: ""Dou entrevista para você, sim, parça. Ainda está suave, porque o bagulho aqui só estrala às 7 horas da noite. Então, nessa hora, começa a pingar pedidos e eu não paro mais"". "
"A pouco conhecida história de como Mary Maxwell, mãe de Bill Gates, ajudou a Microsoft a decolar","Quando perguntaram a Bill Gates, o segundo homem mais rico do planeta, qual foi o pior dia de sua vida, ele respondeu: ""O dia em que minha mãe morreu""."
Por que advogados querem exumar corpo de fundador de bolsa de criptomoedas que morreu 'misteriosamente',"Advogados que representam usuários da QuadrigaCX, uma bolsa de criptomoedas do Canadá que acabou falindo, estão pedindo às autoridades do país a exumação do corpo do fundador da plataforma, Gerald Cotten. "
A tecnologia que permite carregar seu celular em 5 minutos," O ano de 2020 já promete trazer novidades que podem facilitar — e muito — o uso de tecnologia móvel, como celulares.    "
Os hackers que ganham milhões (legalmente),"Certo dia, no verão de 2016, Pranav Hivarekar, um hacker profissional, iniciou uma missão para encontrar falhas no recurso mais recente do Facebook."
"Como é o WT:Social, a rede social ‘anti-Facebook’ sem anúncios nem fake news criada pelo fundador da Wikipedia","O fundador da Wikipedia, Jimmy Wales, criou uma nova rede social chamada WT: Social, que ele deseja transformar no ""anti-Facebook""."
Como dormir melhor (e em menos tempo)," É comum o pouco tempo de sono ser usado como motivo de orgulho, como uma espécie de prova de que se leva uma vida extremamente agitada. "
'Rainha da criptomoeda': a mulher que enganou milhares de investidores e depois desapareceu,"Em junho de 2016, uma empresária de 36 anos chamada Ruja Ignatova subiu ao palco no famoso estádio de Wembley, em Londres, diante de milhares de fãs entusiasmados com a ascensão das criptomoedas. Como de costume, ela vestia uma cara roupa de gala, brincos de diamantes e batom vermelho."
"Caminhonete ‘indestrutível’ da Tesla, de Elon Musk, é danificada no lançamento","A empresa de carros elétricos Tesla lançou um novo modelo, chamado ""Cybertruck"" (algo como ""caminhonete cibernética"", em inglês), mas o evento de lançamento teve um momento constrangedor no palco."
'Só nos vemos na garagem': as famílias que dividem o carro para trabalhar 24h por dia em apps de transporte,"Na garagem, a conversa é sempre rápida, pois tempo perdido é dinheiro perdido. "
O mistério das contas da Netflix canceladas que são reativadas sem os donos saberem,"Diversos ex-usuários da Netflix que cancelaram a assinatura do serviço de streaming tiveram, meses depois, suas contas reativadas sem consentimento. "
Vacas russas ganham visor de realidade virtual para reduzir ansiedade e dar mais leite," Uma fazenda russa deu a suas vacas leiteiras óculos de realidade virtual, numa tentativa de reduzir a ansiedade delas."
O que é o QA e por que ele pode ser mais importante que o QI no mercado de trabalho,"Há algum tempo, se você quisesse avaliar as perspectivas de alguém crescer na carreira, poderia considerar pedir um teste de QI, o quociente de inteligência, que mede indicadores como memória e habilidade matemática. "
"1 em cada 4 jovens está viciado em celular, aponta estudo britânico",Quase um quarto dos jovens é tão dependente dos próprios celulares que eles passaram a ser considerados viciados nos dispositivos.
Food porn: os segredos dos vídeos virais de comida,Acabei de ver o vídeo de um peru de Natal coberto por batata palha sendo recheado com o que parece ser três quilos de queijo cheddar.
Por que o serviço de cartão de crédito da Apple está sendo acusado de sexismo,"A agência reguladora de Wall Street abriu uma investigação contra a Apple, depois de a empresa ter sido acusada por usuários nos EUA de oferecer limites de crédito muito maiores a consumidores homens do que a mulheres com seu cartão de crédito Apple Card."
"O que é energia escura, um dos grandes mistérios do Universo","A energia escura, maior componente do universo em que vivemos, ainda é um enigma para nós."
Vício em celular chega a consultórios e já preocupa médicos no Brasil,"Desde a morte do pai, em 2013, *Mariana lutou contra a depressão e viu o quadro piorar ao mergulhar por horas a fio no Facebook. ""Era como uma fuga, uma anestesia para esquecer problemas"". Significava também ""procrastinar tarefas da casa e os estudos"". ""Checava o celular o tempo inteiro. Estava viciada""."
Bill Gates exibe pote de cocô em evento para demonstrar nova tecnologia sanitária,"O bilionário e filantropo Bill Gates tinha as mãos ocupadas quando subiu ao palco durante um evento em Pequim, na China, na terça-feira (6/11/18): carregava um pote com fezes humanas. O objeto fez parte do seu discurso na exposição Vaso Sanitário Reinventado, um evento de apresentação de novas tecnologias."
O que aconteceria no mundo se o GPS parasse de funcionar,O que aconteceria se os sistemas de GPS parassem de funcionar?
O misterioso assassinato de 1991 que a polícia holandesa busca esclarecer com ajuda de podcast,"Enrolado em um cobertor elétrico e próximo a uma rodovia movimentada na Holanda, foi encontrado o corpo de um homem em um estado de decomposição que tornou impossível identificá-lo. "
Como os algoritmos dos apps de paquera tentam prever pares perfeitos," Em uma noite, Matt Taylor ""zerou"" o Tinder. Ele executou um script em seu computador que ""curtiu"" automaticamente todos os perfis que se enquadravam em suas preferências. Pela manhã, tinha vasculhado o perfil de 25 mil pessoas."
"O que é a parentalidade positiva, corrente que defende a criação 'firme e gentil' das crianças","De forma geral, especialistas apontam haver três abordagens educacionais que podemos praticar dentro de casa. "
'Não me sinto mais seguro': vítima de hacker pelo WhatsApp conta como ligação misteriosa iniciou ataque,"Em abril deste ano, Faustin Rukundo recebeu uma ligação misteriosa de um número desconhecido pelo WhatsApp."
Empregadas à venda: os apps usados em mercado online de escravos,"Dirija pelas ruas do Kuwait e você não verá essas mulheres. Eles são mantidas atrás de portas fechadas, privadas de seus direitos básicos e correndo o risco de serem vendidas pelo maior lance. Mas pegue um celular e poderá ver milhares de fotos delas, categorizadas por raça e à venda por alguns milhares de dólares."
'A selfie que revelou que fui roubada quando bebê',"Em abril de 1997, uma mulher vestida com uniforme de enfermeira saiu de um hospital da Cidade do Cabo, na África do Sul, carregando um bebê de três dias. A mãe dele dormia. E foi por obra do acaso, 17 anos depois, que a criança roubada descobriu sua verdadeira identidade."
O homem que 'virou político'’ para poder espalhar fake news no Facebook,Um ativista americano decidiu se registrar como candidato ao governo da Califórnia só para poder divulgar seus próprios anúncios falsos no Facebook.
"Blade Runner: 7 previsões para 2019 que o filme acertou, errou ou se antecipou",É novembro de 2019 e Los Angeles vive um estado de decadência urbana. A população está em queda e os humanos enfrentam uma nova ameaça: andróides construídos com técnicas de bioengenharia que acabam se rebelando contra a humanidade.
"‘Meu marido apertou minha mão para dizer que queria viver, então descobri um jeito de salvá-lo’","Quando Tom Patterson começou a vomitar durante suas férias no Egito, pensou que estava com intoxicação alimentar. Ele estava errado. Na verdade, Patterson havia contraído uma superbactéria resistente a antibióticos. Apenas a determinação de sua esposa e um novo tratamento revolucionário o salvariam."
"'Ninguém entendeu nossa ideia no início, mas agora ela vale mais de US$ 1 bilhão'","Howard Liu, que trabalha no Vale do Silício, polo tradicional de tecnologia e negócios nos EUA, acredita que sua ideia poderia render dezenas de bilhões de dólares. Se tiver sorte, diz ele à BBC, sua empresa, AirTable, será a responsável por executá-la."
'A vida de influencer me levou à exaustão',Não demorou muito para Jessica Zollman acumular muitos seguidores no Instagram. 
Veja quais são os golpes mais comuns no WhatsApp e como se proteger,"Uma oferta tentadora, uma ligação de um número desconhecido ou até um amigo muito próximo pedindo para que você pague um boleto. Também pode ser algum familiar pedindo um depósito bancário para ajudá-lo numa situação difícil. Essas são algumas das situações mais comuns que envolvem invasões a contas de WhatsApp."
O incrível lago artificial para surfistas que pode produzir até mil ondas por hora,"Dez anos depois de ser idealizado, um gigantesco lago artificial capaz de produzir ondas iguais às do mar foi inaugurado nesta semana em Bristol, no Reino Unido. "
Como a invenção do laser gerou um conflito que durou 30 anos,"Quem é o inventor de algo: o autor da ideia inicial, quem recebe a patente ou quem acaba transformando essa ideia em realidade?"
Por que o novo filme do ‘Exterminador do Futuro’ está irritando pesquisadores de inteligência artificial," Quando o personagem de Arnold Schwarzenegger diz ""eu vou voltar"" nos filmes da série "
'Stalkerware': o software que espiona seu parceiro cada vez mais usado no Brasil, Amy diz que tudo começou porque o marido dela parecia conhecer detalhes íntimos de suas amizades.
O que é a 'supremacia quântica' que o Google diz ter alcançado,"O Google anunciou na quarta-feira (23/10) que um computador quântico desenvolvido pela companhia foi o primeiro a alcançar um feito chamado ""supremacia quântica"", ao superar o desempenho de supercomputadores clássicos."
"Sem apoio, pesquisa que pode resolver problema mundial das superbactérias trava no Brasil","A Organização das Nações Unidas (ONU), a Organização Mundial da Saúde (OMS) e o ex-presidente americano Barack Obama são algumas das figuras e entidades mais conhecidas que fizeram alertas sobre o crescimento exponencial das superbactérias e seu risco para a população. "
Como a inteligência artificial poderia acabar com a Humanidade - por acidente,"De Stephen Hawking a Elon Musk, algumas das principais mentes do mundo levantaram preocupações de que a inteligência artificial represente uma ameaça aos seres humanos."
A nova função da Netflix que revolta cineastas,A Netflix tem recebido críticas de cineastas por causa de uma nova função que permite aos usuários acelerar ou tornar mais lentos seus programas e filmes. 
A batalha para manter a internet grátis e aberta a todos,"Em 2013, Mark Zuckerberg, cofundador do Facebook, divulgou um documento intitulado ""A conectividade é um direito humano?"" em que fez ""uma proposta de como podemos conectar os próximos cinco bilhões de pessoas"", com a ajuda de um consórcio de empresas de tecnologia batizado de Internet.org. "
A pré-história da internet – e a palavra bíblica que deu seu pontapé inicial," Na década de 1960, Bob Taylor, um engenheiro que já havia estudado psicologia, trabalhava no Pentágono, sede do Departamento de Defesa dos EUA na capital, Washington DC."
Como se proteger de bug do WhatsApp que pode deixar celular Android vulnerável a hackers,O WhatsApp instalado em celulares Android apresenta um bug grave: uma vulnerabilidade que permite a qualquer hacker assumir o controle do aparelho.
Como a corrida mundial pelo processamento de dados pode 'colonizar' o Brasil e outros países?,"A crescente diferença entre os países na capacidade de processamento de dados faz com que muitos deles, entre os quais o Brasil, corram o risco de se tornarem vítimas de ""colonialismo digital"" perante a China e os Estados Unidos, aponta um relatório da Organização das Nações Unidas publicado em setembro. Essas potências lideram os avanços digitais, controlando sozinhas mais de 90% do valor de capitalização de mercado das 70 maiores empresas online do mundo."
Nova técnica de edição de DNA poderá curar até '89% das doenças genéticas' no futuro," Uma nova forma de editar o código genético humano pode corrigir até 89% de erros no DNA que causam doenças, dizem cientistas americanos. "
A nave espacial criada para fotografar e filmar o Sol de 'perto',A sonda europeia projetada para tirar as fotos mais próximas do Sol já feitas teve sua construção concluída e está pronta para o lançamento. 
Por que celular com câmera de mais megapixels não significa fotos melhores,"Sempre que a Apple, Samsung ou qualquer outra grande marca lança um novo telefone celular, os usuários olham para a tela, para a bateria e principalmente para a câmera."
6 cuidados antes de presentear seu filho com um celular,"Qual a idade ideal para dar um celular de presente aos filhos? Essa dúvida costuma pairar sobre pais de crianças e de pré-adolescentes, cada vez mais cedo conectados à internet e às redes sociais."
Câmera térmica de atração turística revela câncer de mama em visitante,"Uma turista fez uma visita ""transformadora"" a uma atração turística de Edimburgo, na Escócia, quando uma câmera térmica detectou algo que ela depois descobriu ser um câncer de mama."
A corrida para lançar o primeiro táxi elétrico voador," Para qualquer pessoa, a perspectiva de chegar ao trabalho ou voltar para casa em uma fração do tempo que leva normalmente é sem dúvida atraente."
Exclusivo: Por dentro de uma 'clínica secreta' de aborto no WhatsApp," São 0h39 do dia 22 de março. Ana* está tentando interromper a gravidez. ""Comecei o meu procedimento. Não sei se é coisa da minha cabeça, mas estou sentindo calafrios."" Ela está na nona semana de gestação."
"Como é o ‘Museu da Selfie’, que abriu as portas em Viena","Um museu feito para fotos está abrindo em Viena (Áustria), com espaço interativos — de paredes brilhantes e coloridas a objetos gigantes — para jovens criarem selfies. "
Descarte de cascas e polpas de laranja cria 'milagre verde' e recupera floresta tropical,"""Sujar"" uma floresta parece uma solução improvável para ajudar o meio ambiente, mas foi exatamente o que aconteceu na Costa Rica."
Tetraplégico move braços e pernas após 4 anos com equipamento controlado pela mente,Um homem conseguiu mover seus quatro membros paralisados graças ao auxílio de um exoesqueleto controlado por sua própria mente. 
O que a tecnologia Bluetooth tem a ver com um rei viking do século 10,"Em 1999, chegou ao mercado uma tecnologia que permitia conectar dispositivos fixos e móveis a curta distância por meio de uma frequência de rádio de ondas curtas."
"De onde surgiu a ideia de desmembrar o Facebook, que fez Mark Zuckerberg ameaçar ir 'à luta'?","O CEO do Facebook, Mark Zuckerberg, disse que ""vai à luta"" contra uma possível divisão do Facebook. A fala, gravada em áudio, foi divulgada pelo site de notícias de tecnologia The Verge."
O pouco conhecido impacto negativo da energia eólica no Nordeste,"Embora a energia eólica – aquela gerada pela força dos ventos – seja reconhecidamente uma fonte limpa e renovável de eletricidade, ela tem um lado negativo, que causa impactos ambientais não desprezíveis, como morte de animais e destruição de vegetação nativa. É o que constataram pesquisadores da Universidade Federal de Pernambuco (UFPE), que há oito anos vêm estudando os efeitos maléficos na Caatinga dos parques (ou fazendas) de geração de eletricidade, os quais podem ter centenas de ""cataventos"" gigantes, que atingem, em alguns casos, 80 metros de altura, e pás giratórias, de até 30 metros."
3 dicas para aumentar sua velocidade ao digitar no celular,"Não é novidade que, com o tempo, nos tornamos mais e mais dependentes do celular. Email, mensagens, redes sociais, música, relógio... Tudo está concentrado em um aparelho que cabe no bolso."
"Pager, fax, cheque: Os objetos obsoletos que ainda estão sendo usados pelo mundo","Os pouco japoneses que ainda usavam pagers provavelmente se lamentaram na semana passada, quando a última empresa provedora do serviço no país, Tokyo Telemessage, anunciou seu fim. Ao mesmo tempo, muitos devem ter se perguntado: espere, ainda existem pagers por aí? "
"De Uber a Nubank: as empresas que valem bilhões, mas nunca registraram lucro",Lucro ou prejuízo. A última linha da Demonstração de Resultados do Exercício (DRE) das empresas traz um dos números mais repercutidos entre os analistas de mercado quando as companhias abertas divulgam seu desempenho a cada fim de trimestre.
"Victor Vescovo, o 1º explorador a visitar os pontos mais profundos de todos os oceanos",O explorador americano Victor Vescovo se tornou a primeira pessoa no mundo a visitar os pontos mais profundos em todos os oceanos.
É possível ser anônimo na era da internet?,"""No futuro, todo mundo terá seus 15 minutos de anonimato."" É o que disse o artista Banksy. Mas com tudo online, de status de relacionamento a destinos de férias, é mesmo possível ser anônimo – mesmo que brevemente – na era da internet?"
Mega-robôs russos: avanço tecnológico ou ‘Frankenstein’ de sucata?,"No meio científico, a Rússia é conhecida por se vangloriar de seus robôs – ao mesmo tempo em que tem uma relação ambivalente com eles."
O que são os esqueumorfos e por que estão em toda parte,Você já ouviu - ou pronunciou - a palavra esqueumorfo?
