title,subtitle
Coronavírus: Autor americano aponta potencial da covid-19 para reduzir desigualdade no mundo,"Apesar do duro impacto humano e econômico da pandemia de coronavírus em todo o mundo, a perspectiva histórica aponta que o Covid-19 tem o potencial de afetar positivamente o que é apontado como um dos maiores problemas do mundo atual: a desigualdade social. "
As lições de três eventos catalisadores do novo coronavírus na Europa,"Apesar do tom mais moderado em pronunciamento sobre a pandemia de covid-19 na terça-feira (31/3), o presidente Jair Bolsonaro (sem partido) demonstrou nas últimas semanas sua preferência pelo fim do isolamento da maior parte da população. "
"Em quarentena, brasileiro se sente mais estressado, ansioso e entediado - porém, mais saudável","Após as primeiras semanas de quarentena, o brasileiro está mais estressado, mais ansioso, entediado e está comendo mais."
Coronavírus: a festa que pode ter espalhado o vírus em uma família de SP e levado à morte de 3 pessoas,"Uma festa de aniversário na noite de 13 de março, em Itapecerica da Serra, na Grande São Paulo, marcou para sempre uma família. Depois do evento, ao menos 14 convidados tiveram sintomas da covid-19, a doença causada pelo novo coronavírus. Entre os casos, três irmãos, com mais de 60 anos, tiveram complicações graves e morreram pouco mais de duas semanas depois."
Coronavírus: como obesidade pode prejudicar combate e facilitar contágio,"Idosos não são os únicos mais vulneráveis a covid-19, a doença causada pelo novo coronavírus. Pessoas com pelo menos um fator de risco associado, as chamadas comorbidades, também fazem parte desse grupo de risco."
Coronavírus: governo brasileiro vai monitorar celulares para conter pandemia,O governo brasileiro vai passar a ter acesso a dados das operadoras de celulares para identificar aglomerações de pessoas em todo o país. 
"Coronavírus: esgoto pode ser via de contágio, indicam estudos","Não é fato que se os brasileiros — ou pessoas de qualquer nacionalidade — pularem no esgoto nada acontecerá, como disse recentemente o presidente Jair Bolsonaro. "
"Governos precisam levar coronavírus 'a sério', diz brasileira ex-assessora de Trump","A brasileira Luciana Borio ainda trabalhava como assessora da Casa Branca em maio de 2018, quando alertou, durante um simpósio, que uma pandemia de gripe seria a principal ameaça à segurança sanitária nos Estados Unidos. "
Justiça determina que cultos religiosos não sejam considerados serviços essenciais,"Um juiz federal de Brasília determinou à União que exclua as atividades religiosas do rol de serviços considerados ""essenciais"" durante a pandemia do novo coronavírus. "
"Coronavírus, gripe e dengue: por que Brasil pode enfrentar 'tempestade perfeita' com alta de 3 doenças","O Brasil deve ser atingido por uma ""tempestade perfeita"" nos próximos dois meses. Isso porque parte do país deve enfrentar um aumento da incidência de três doenças: a covid-19, causada pelo novo "
Coronavírus: 4 previsões para a economia brasileira que despencaram em um mês," As projeções para a economia brasileira, que já não ia tão bem quanto o mercado esperava, despencaram com a chegada do coronavírus."
Coronavírus: auxílio de R$ 600 já pode ser solicitado por aplicativo; entenda as regras,"O governo iniciou nesta terça-feira (07/04) o cadastramento de trabalhadores autônomos que não estão no programa Bolsa Família nem no Cadastro Único do Governo Federal (CadÚnico) e têm direito a receber o auxílio emergencial de R$ 600, criado para proteger brasileiros de baixa renda sem emprego formal durante a crise econômica gerada pela pandemia do coronavírus."
Bolsonaro diz que pode determinar abertura do comércio com 'uma canetada' semana que vem,"O presidente da República, Jair Bolsonaro (sem partido), disse que tem uma medida provisória pronta para liberar o comércio nos Estados a partir da próxima segunda-feira (06), caso governadores e prefeitos não relaxem as medidas para contenção do novo coronavírus. "
"De engenheiros a estatísticos, Unicamp mobiliza batalhão de cientistas contra o coronavírus","Quando se preparavam para atuar na resposta ao novo coronavírus, pesquisadores da Unicamp (Universidade Estadual de Campinas) enviaram a professores e alunos de pós-graduação do Instituto de Biologia um formulário em busca de angariar voluntários para dividir as tarefas. "
"Coronavírus: 'O que mais sinto falta é do abraço da minha mulher e dos meus filhos', diz médico italiano","""Em meus 10 anos de carreira como médico, já vi muitas coisas, mas nunca algo assim""."
Coronavírus: medição de temperatura em aeroportos é novo capítulo da disputa entre Estados e governo federal,"Depois de passar um mês de férias na Itália, Alberto*, 51, se surpreendeu com a mudança brusca de cenário de Roma a São Paulo — e não pela troca de país ou da primavera pelo outono. "
Coronavírus: mortes suspeitas acendem alerta sobre total de vítimas no Brasil," Gabriel Martinez tinha 26 anos. Músico e publicitário, ele morava no Rio de Janeiro (RJ). Segundo a família, não tinha problemas de saúde. No último sábado (21), morreu em um hospital particular."
Coronavírus: as vantagens relativas da América Latina para combater a pandemia,"Se sistemas de saúde como os da Espanha ou da Itália já estão operando no limite, o que acontecerá quando a pandemia do coronavírus atingir em cheio a América Latina?"
Justiça federal proíbe governo de veicular campanha contra isolamento social,"A Justiça Federal proibiu na manhã deste sábado (28/03) o governo federal de veicular a campanha ""O Brasil não pode parar"" contra as medidas de isolamento social adotadas por Estados brasileiros nas últimas semanas para combater a pandemia do novo "
Coronavírus: a proposta de pesquisadores do Ipea para proteger os 30% mais pobres,"Diante do impacto econômico das medidas para frear o avanço do novo coronavírus, pesquisadores do Instituto de Pesquisa Econômica Aplicada (Ipea) fizeram uma recomendação de medidas que poderiam ser adotadas pelo governo federal para proteger os brasileiros mais vulneráveis. "
Coronavírus: quem pode decidir sobre a quarentena dos brasileiros: Bolsonaro ou governadores?,"O presidente da República, Jair Bolsonaro (sem partido), iniciou nos últimos dias uma queda de braço com governadores dos Estados brasileiros. Afinal, quem deve ter a última palavra sobre as medidas de isolamento social ou de ""quarentena"" que devem ser seguidas pelos brasileiros? "
"Coronavírus: maioria dos brasileiros não crê que isolamento social impedirá avanço da doença, diz pesquisa","Mais da metade dos brasileiros (56%) acreditam que o isolamento social não vai impedir o alastramento do novo coronavírus pelo país, segundo levantamento do instituto de pesquisa Ipsos. "
"Coronavírus: Sem plano do governo para favelas, moradores e organizações se juntam para controlar contágio","As agitadas ruas da favela da Maré, no Rio, têm ficado mais silenciosas a cada dia, à medida que mais e mais pessoas ficam em casa, seguindo orientações de autoridades de saúde para evitar o contágio por coronavírus. Desde a terceira semana de março, o silêncio vem sendo preenchido duas vezes por semana por uma voz que sai de um carro de som e alerta, em rima e com uma batida de funk ao fundo, para os riscos da covid-19, doença provocada pelo coronavírus."
"Coronavírus: em meio a medo de contágio e hospitais lotados, grávidas optam por parto domiciliar","Em sua segunda gravidez, a advogada Juliana Rocha Sanchez Ribeiro, de 35 anos, já tinha tudo planejado para a chegada do bebê, Vinícius, prevista para meados de maio. Depois de ter o primeiro filho, Bernardo, por cesariana, desta vez ela estava com tudo pronto para um parto hospitalar humanizado. Até que surgiu o novo coronavírus."
Coronavírus: por que o Equador tem o maior número de infecções por covid-19 e mortes per capita na América Latina?,"A pandemia de covid-19 chegou à América Latina há mais de um mês, e um dos países que viu seu número de infectados e mortos crescer exponencialmente foi o Equador."
"Como o Brasil foi afetado pela pandemia de H1N1, a 1ª do século 21?",O novo 
Coronavírus: o que é distanciamento social e como ele pode reduzir (e muito) o número de infectados, Governos de vários Estados do Brasil têm tomado medidas para aumentar o distanciamento social na tentativa de limitar a disseminação do novo coronavírus. 
"'Cuidamos dos outros, mas ninguém cuida de nós': as enfermeiras expostas ao coronavírus por falta de equipamentos","Alguns dias depois de tratar de um paciente com sintomas de infecção pelo novo coronavírus, Amanda*, enfermeira de um hospital privado em São Paulo, teve de ir para casa. Isolamento. Os sintomas apareceram e ela passou a ficar longe da família."
Coronavírus: o que está permitido e proibido na quarentena em São Paulo,"O combate à pandemia do novo coronavírus fez com que o Estado de São Paulo entrasse em quarentena por ao menos 15 dias, a partir desta terça-feira (24/3) — a princípio, até 7 de abril."
Coronavírus: as medidas para proteger caminhoneiros e o medo do impacto econômico da pandemia,"Em um país traumatizado com os efeitos da greve dos caminhoneiros de 2018, a ruptura da rotina causada pela pandemia do novo coronavírus levanta novos temores sobre um possível desabastecimento de produtos essenciais. "
Coronavírus: 8 dicas para se adaptar melhor ao trabalho em casa durante pandemia, A necessidade de distanciamento social para conter a disseminação do novo coronavírus está gerando distúrbios no mercado de trabalho.
"Medidas econômicas de Bolsonaro contra o coronavírus são inferiores às de outros países, aponta FGV","As medidas anunciadas pelo governo de Jair Bolsonaro para conter o impacto do coronavírus no Brasil estão ""muito abaixo do que foi anunciado em outros países"", segundo levantamento do Observatório de Política Fiscal do Instituto Brasileiro de Economia (Ibre/FGV), feito pelo economista Manoel Pires.  "
Coronavírus: o que diz a Ciência sobre 6 pontos do discurso de Bolsonaro,"Em pronunciamento pela televisão nesta terça-feira (24/03), o presidente Jair Bolsonaro atacou governadores, criticou o fechamento de escolas e comércio, e disse que o Brasil deveria ""voltar à normalidade"" mesmo em meio à pandemia do novo coronavírus."
O que é o isolamento vertical que Bolsonaro quer e por que especialistas temem que cause mais mortes?,"Um grupo de cientistas tem desafiado a orientação majoritária entre os epidemiologistas e defendido que as medidas de distanciamento social da população contra o coronavírus sejam relaxadas e substituídas pelo isolamento de grupos específicos de pessoas, aqueles com maior risco de morrer ou desenvolver quadros graves: idosos, diabéticos, cardíacos e pessoas com algum comprometimento pulmonar. "
"Coronavírus: Economia global vai sofrer anos até se recuperar do impacto da pandemia, afirma OCDE"," O mundo vai levar anos para se recuperar do impacto da pandemia do novo coronavírus, avaliou a Organização para a Cooperação e Desenvolvimento Econômico (OCDE, ou clube dos países ricos)."
"Individualismo e otimismo irrealista dificultam combate ao coronavírus em países ocidentais, diz pesquisador","O individualismo e o ""otimismo irrealista"" em relação aos riscos de contágio dificultam a prevenção ao coronavírus em países ocidentais, avalia o psicólogo e sociólogo Jocelyn Raude, professor da Escola de Altos Estudos de Saúde Pública de Rennes, na França. "
Golpe a nacionalismo e impulso a cooperação: como crise do coronavírus pode afetar futuro global,"A pandemia do novo coronavírus parece ainda estar no início em boa parte do mundo, mas já causou milhares de mortes, impactou a economia global e restringiu a circulação de milhões de pessoas."
"Coronavírus: o impacto na economia chinesa, e por que isso é uma grande ameaça ao mundo","O impacto que a crise do coronavírus terá na economia chinesa ainda está por ser conhecido, mas os números preliminares publicados nos últimos dias revelam um quadro sombrio, que também deve afetar com fortemente outros países."
Quais as principais orientações do Ministério da Saúde sobre o coronavírus," O coronavírus está se espalhando pelo Brasil. Por causa disso, o Ministério da Saúde tem feito recomendações sobre os procedimentos ideais da população para se proteger e para combater a pandemia."
Coronavírus: Bolsonaro recua e revoga autorização para suspender salários por 4 meses,"O presidente Jair Bolsonaro revogou, no início da tarde desta segunda-feira (23/3), trecho da medida provisória (MP) 927 que permitia que as empresas suspendessem por até quatro meses os contratos de trabalho."
'Lentidão e descaso com os pobres': como governos brasileiros reagiram a epidemias na História,"Desde que foi ""descoberto"", o Brasil enfrentou várias epidemias, como as de varíola, febre amarela, gripe espanhola, poliomielite, meningite, só para citar as mais devastadoras. "
Coronavírus: quem são as autoridades com diagnóstico confirmado no Brasil,Autoridades do governo federal e do Congresso estão entre as milhares de pessoas infectadas com coronavírus no Brasil. 
Coronavírus: postura de Bolsonaro coloca União e Estados em enfrentamento direto,Em meio às decisões administrativas sendo tomadas nos Estados para conter a disseminação do novo 
"Crise do coronavírus ameniza hostilidade entre Congresso e Executivo, mas põe reformas em limbo"," Ao longo da semana passada, Brasília assumiu de vez o ar de ""cidade fantasma"" provocado pelo novo "
"Coronavírus: após atrito com governadores, Bolsonaro anuncia R$ 88 bi em apoio a Estados e municípios","Após entrar em atrito político com governadores por causa das ações contra a crise do novo coronavírus, o presidente Jair Bolsonaro anunciou nesta segunda-feira (23/03) um pacote de medidas em apoio a Estados e municípios que soma R$ 88,2 bilhões. "
Coronavírus: hospital de SP confirma quinta morte e tem mais 12 idosos na UTI com covid-19,"A operadora de saúde Prevent Senior registrou a quinta morte pelo novo coronavírus, também no Hospital Sancta Maggiore do bairro do Paraíso, em São Paulo (SP) — onde ocorreram os outros quatro óbitos registrados no Estado. "
Pesquisador de Princeton sugere plano urgente para proteger trabalhadores mais pobres: 'Governo dá sinais de despreparo',"  Nos últimos dias, as redes sociais do pesquisador Marcelo Medeiros, professor visitante na Universidade de Princeton, nos EUA, se transformaram em um centro virtual de debates de ideias sobre como proteger os mais pobres no Brasil contra o coronavírus."
'Vírus chinês': como Brasil se inseriu em disputa geopolítica entre EUA e China sobre pandemia,"O tuíte em que o deputado federal Eduardo Bolsonaro (PSL-SP) criticou a China por sua postura diante da eclosão do novo coronavírus renovou as tensões entre o governo Jair Bolsonaro os chineses, e inseriu o Brasil em uma disputa que opõe Pequim ao governo Donald Trump."
Coronavírus: Bolsonaro e Mandetta criticam governadores e veem risco de colapso na saúde em abril,"O presidente Jair Bolsonaro e o ministro da Saúde, Luiz Henrique Mandetta, criticaram nesta sexta-feira (20/03) ações individuais adotadas nos Estados para conter o avanço do novo coronavírus, como o fechamento de estradas e aeroportos implementado pelo governador do Rio de Janeiro, Wilson Witzel. "
"Curva de contágio do coronavírus no Brasil repete a de países europeus, alertam especialistas da Itália"," A velocidade de propagação do novo coronavírus no Brasil repete o padrão dos países que mais sofrem com o avanço da covid-19, demonstram gráficos produzidos pela BBC News Brasil com os dados da Organização Mundial da Saúde (OMS). O crescimento de casos confirmados segue um ritmo parecido com o de países como Alemanha, França e Reino Unido. "
'Me preparando para a terceira quarentena': o relato de brasileiro resgatado de Wuhan,"Na pequena cidade mineira de São Pedro dos Ferros, de cerca de 7,7 mil habitantes, o estudante Alefy Rodrigues, de 26 anos, se tornou símbolo do novo coronavírus. "
Ministério Público do Trabalho analisa morte de doméstica no RJ após patroa ter coronavírus,"Por duas décadas, uma empregada doméstica trabalhou na casa de uma família no Leblon, no Rio de Janeiro. "
Chernobyl na cozinha: o encontro do Plano Cruzado com o pior acidente nuclear da história,"José Sarney estava furioso. No sábado anterior, 19 de abril de 1986, o então presidente da República havia feito um longo discurso na abertura da 35ª Exposição de Animais e Produtos Derivados, no município paulista de Barretos. "
"Coronavírus: os sites em tempo real que mostram dados de mortes, curvas de contágio e mutações","A pandemia do novo coronavírus tem sido marcada por diversas características, como a transmissão do vírus por pessoas sem sintomas, o gigantesco impacto econômico, as quarentenas de milhões de pessoas e o acompanhamento em tempo real do avanço da doença pelo mundo. "
"Coronavírus: como diferenciar sintomas da covid-19 de uma gripe, um resfriado ou uma rinite?","Com a disseminação do novo coronavírus no Brasil se intensificando às vésperas do outono, aumentaram as dúvidas sobre os sintomas da doença covid-19, que, na maioria dos casos, são semelhantes aos de uma gripe comum. "
Coronavírus: SP confirma novas mortes e número de óbitos sobe para 18 no Brasil,Ao menos 18 pessoas morreram no Brasil em decorrência do novo coronavírus desde a segunda-feira (16/03). Quinze casos foram confirmados em São Paulo e três no Rio de Janeiro. 
'Vai se isolar': diaristas são dispensadas sem pagamento em meio à crise do coronavírus,"Faz cinco anos que Carolina* trabalha limpando a casa de uma família em São Paulo, mas nesta terça-feira (16/03), foi dispensada por tempo indeterminado. "
Coronavírus: governo federal pede que Congresso reconheça calamidade pública,"O governo federal anunciou em nota, na noite desta terça-feira (17), que pedirá ao Congresso o reconhecimento do estado de calamidade pública diante da atual pandemia causada pelo vírus Sars-Cov-2. "
Presidente do Senado e dois ministros de Bolsonaro testam positivo para o novo coronavírus,"O presidente do Senado, Davi Alcolumbre, e dois ministros do governo Jair Bolsonaro testaram positivo para o novo coronavírus. "
Coronavírus: Quanto tempo o Sars-Cov-2 consegue sobreviver em diferentes superfícies,Conforme a 
"Coronavírus: Brasil fecha quase toda a fronteira terrestre, mas mantém entrada por aeroportos","O governo brasileiro determinou nesta quinta-feira (19/3) o fechamento de quase toda a fronteira terrestre do país, em mais uma medida para tentar conter a expansão do coronavírus no país. O trânsito por terra continua, por enquanto, liberado apenas com o Uruguai, país com o qual o Brasil ainda negocia os termos do fechamento."
"'Manifestações em frente a quartéis não ajudam', diz ministro da Defesa","Um dia depois de o presidente Jair Bolsonaro responder a uma postagem que continha imagem de convocação de manifestações em frente a quartéis, o ministro da Defesa, Fernando Azevedo e Silva, afirmou à BBC News Brasil que propostas de manifestações em frente a instalações militares ""não ajudam""."
"Coronavírus: com poucos leitos de UTI e 5 casos, cidade baiana teme avanço da doença","O novo coronavírus chegou ao Brasil afetando primeiro as capitais de São Paulo e Rio de Janeiro, que concentram o maior número de casos no país e já decretaram estado de emergência e tiveram não só transmissão local como comunitária (entenda as classificações abaixo). "
Coronavírus: Bolsonaro volta a atacar imprensa e a negar que tenha convocado protestos,"O presidente Jair Bolsonaro voltou a dizer na tarde desta quarta-feira (18/03) que não foi o responsável por convocar seus apoiadores a participar dos protestos do domingo — segundo o presidente, as pessoas saíram às ruas ""espontaneamente"". "
Trocando de vagão a cada espirro: como coronavírus mudou a vida de um 'neurótico por doença',"Como muitos brasileiros, o designer Guilherme Abo Arrage vive momentos de ansiedade e incerteza em meio à propagação do novo coronavírus pelo mundo."
Quais são as principais medidas do governo brasileiro contra o Coronavírus até agora?,"O governo federal prepara uma série de medidas para combater o alastramento do Sars-Cov-2, coronavírus responsável pela atual pandemia declarada pela Organização Mundial da Saúde (OMS). "
Como cada país da América Latina está combatendo o coronavírus,"O novo coronavírus está se expandindo na América Latina e as medidas dos governos para tentar contê-lo, também."
Bolsonaro apoia protestos no Twitter e em Brasília em meio à crise do coronavírus,"Embora esteja em monitoramento recomendado pelo ministério da Saúde e ainda deva ser submetido a um segundo teste para a detecção do novo coronavírus, o presidente Jair Bolsonaro deixou a residência oficial do Palácio da Alvorada neste domingo (15) e interagiu com manifestantes que o esperavam do lado de fora do Palácio do Planalto."
‘Achei que tinha sido infectada ao atender paciente’: a rotina de profissionais de saúde que cuidam de casos de coronavírus no Brasil,"No dia 4 de março, a infectologista Fernanda* dava plantão no Instituto de Infectologia Emílio Ribas, em São Paulo (SP), quando atendeu um paciente com suspeita de coronavírus. O homem, que tem por volta de 40 anos, tinha febre e tosse intensa. Ele era considerado caso suspeito, pois havia mantido contato com o empresário paulista de 61 anos, primeiro caso diagnosticado no Brasil com a covid-19, a doença causada pelo novo coronavírus."
Coronavírus: chefe de pesquisa de vacina no Brasil está em isolamento,"No dia 13 de março, o médico Jorge Kalil se dedicava profundamente aos estudos sobre a pandemia do novo coronavírus, no laboratório de imunologia do Instituto do Coração (Incor), do qual é diretor. Ele trabalhava em sua mais recente tarefa: a busca por uma vacina contra o Sars-cov-2, como o vírus é chamado oficialmente. "
"Coronavírus: Distrito Federal veta aulas, eventos públicos e mesas próximas em bares","Com o avanço do surto de coronavírus no Brasil, o governo do Distrito Federal decidiu suspender por ao menos cinco dias todas as aulas e atividades em escolas e universidades públicas e privadas, a realização de eventos públicos com mais de cem pessoas."
"Brasil perdeu 'tempo precioso' e precisa 'agir rápido' na guerra contra coronavírus, diz especialista","O Brasil já perdeu ""tempo precioso"" no combate à epidemia do coronavírus e deveria agir o ""mais rápido possível"" para tentar conter o avanço da doença no país."
Cientistas usam drones para medir efeitos da lama da Samarco em baleias e botos da foz do Rio Doce,"Um drone de 32,2 por 24,2 cm e 8,4 cm de altura está ajudando pesquisadores da Universidade Federal do Espírito Santo (UFES) a estudar a biologia e o comportamento de golfinhos e baleias próximo à foz do rio Doce. "
O homem de confiança de Bolsonaro que virou ministro e pivô de crise no governo: quem era Gustavo Bebianno,
"Após polêmicas e divisões na direita, coronavírus faz manifestações pró-Bolsonaro serem adiadas","O presidente Jair Bolsonaro recomendou nesta quinta-feira (12) que os atos convocados em seu apoio para este domingo fossem ""repensados"" devido ao avanço do coronavírus no país. Ele próprio é suspeito de ter contraído a doença durante viagem que fez aos Estados Unidos — o resultado do exame deve sair nesta sexta. "
"Um ano após ataque em escola em Suzano, túmulo de assassino recebe visitas de admiradores","Um ano após o ataque que matou dez pessoas na Escola Estadual Raul Brasil, em Suzano, na Grande São Paulo, o túmulo de um dos jovens responsáveis pelo massacre volta e meia recebe admiradores que até velas acendem em sua homenagem. "
Funai pede à Força Nacional que impeça protesto de indígenas para 'evitar propagação do coronavírus',"Receosa de que grupos de indígenas pudessem realizar manifestações em sua sede nesta semana, a Funai (Fundação Nacional do Índio) pediu apoio da Força Nacional de Segurança para proteger o edifício e ""evitar aglomerações como medida preventiva à propagação do novo coronavírus"". "
"Cruzeiros suspensos, aulas paralisadas e eventos cancelados: as propostas do governo para conter o coronavírus","O Ministério da Saúde apresentou nesta sexta-feira (13), em coletiva de imprensa, novas medidas para conter o avanço da covid-19, a doença provocada pelo novo coronavírus."
Coronavírus: Porto Alegre confirma 1º caso de transmissão entre Estados,O Hospital de Clínicas de Porto Alegre confirmou nesta terça-feira (17/03) o primeiro caso de infecção entre Estados do novo coronavírus no Brasil.
"De 'superdimensionado' a risco dentro do Planalto, como Bolsonaro teve que mudar postura sobre coronavírus","Poucos dias depois de ter dito que a questão do coronavírus ""não é isso tudo que a grande mídia propaga"" na última terça-feira (10), o presidente Jair Bolsonaro teve que mudar sua postura diante do avanço da doença no Brasil e da adoção de medidas radicais por outros países, com os Estados Unidos, que suspendeu milhares de voos com a Europa. "
"Fábio Wajngarten, secretário de Comunicação de Bolsonaro, está com coronavírus","O secretário de Comunicação da Presidência da República, Fábio Wajngarten, está com coronavírus. A informação foi confirmada pelo Palácio do Planalto no início da tarde desta quinta-feira (12/03). "
O que o Brasil está fazendo para combater a pandemia do coronavírus,"O ministro da Saúde, Luiz Henrique Mandetta, apresentou nesta quarta-feira (11/03) em sessão na Câmara dos Deputados um resumo das principais medidas e do diagnóstico do governo sobre como combater o avanço do novo coronavírus no Brasil. "
Churrascaria nos EUA simboliza divisão de brasileiros sobre Bolsonaro,"A churrascaria Steak Brasil, em Miami, onde o presidente brasileiro Jair Bolsonaro almoçou neste domingo (8), é um microcosmo das divisões políticas na comunidade brasileira nos Estados Unidos. Se nas eleições de 2018, o então candidato do PSL alcançou quase 90% da preferência desse eleitorado, hoje, a coesão do grupo já não parece tão grande. "
Itália em quarentena: país amplia medidas e brasileiros relatam confusão com bloqueio contra coronavírus,"Para tentar conter a escalada dos casos do novo coronavírus, o governo da Itália anunciou a expansão para todo o território nacional das medidas que antes haviam sido aplicadas, majoritariamente, a regiões do norte. "
"Em dia de pânico no mercado, Bolsonaro diz nos EUA que é leal 'às políticas econômicas de Paulo Guedes'","Na manhã desta segunda feira (09/03), enquanto o presidente Jair Bolsonaro se reunia com cerca de 350 empresários brasileiros em um hotel em Miami para reafirmar que ""somos leais às políticas econômicas do sr. (ministro da Economia) Paulo Guedes"", a Bolsa de Valores de São Paulo adotava o mecanismo do 'circuit breaker' — interrupção automática das atividades de compra e venda de ações — após registrar queda de 10% no índice Ibovespa."
"Nos EUA, Bolsonaro diz que coronavírus é 'superdimensionado' e fala em fraude na eleição de 2018 sem mostrar provas","Em um discurso no qual chorou e arrancou risos da plateia de apoiadores da comunidade brasileira em Miami, nos Estados Unidos, o presidente Jair Bolsonaro afirmou que o derretimento global dos mercados nesta segunda-feira, dia 9 — que ceifou R$90 bilhões de valor de mercado da Petrobras e fez a Bovespa fechar em baixa de 12% — é resultado da reação à epidemia de coronavírus, que ele avalia ser ""superdimensionado"".  "
"'É muito mais fantasia', diz Bolsonaro sobre crise nos mercados causada por epidemia de coronavírus","Em discurso de pouco mais de 10 minutos para menos de 100 empresários brasileiros na manhã dessa terça-feira (10/03), em Miami, o presidente Jair Bolsonaro negou que exista crise econômica internacional e insinuou que há alarmismo na cobertura de imprensa sobre a desaceleração de mercados diante da epidemia de coronavírus."
A decisão do Ministério da Cidadania que põe em risco a assistência social nas cidades brasileiras,"Uma portaria do Ministério da Cidadania lançada no fim de 2019 resultou em cortes nas verbas federais repassadas para os serviços de assistência social no país. Segundo gestores dos municípios, a decisão de Brasília põe em risco a continuidade do atendimento, especialmente em localidades menores e com menos recursos  — as remessas foram até 40% menores que as anteriores."
Os bastidores da viagem de 44 dias que levou Pedro Álvares Cabral ao Brasil,"Há 520 anos, o navegador português e sua tripulação enfrentaram tormentas, calmarias e doenças. Dos 1,5 mil homens que zarparam de Portugal, apenas 500 conseguiram voltar, sãos e salvos, para casa."
