title,subtitle
"Alvo de atos apoiados por Bolsonaro, Congresso tem mais verba para investimentos que Executivo","Deputados e senadores terão mais espaço que o Executivo na rubrica de investimentos em 2020, mostra levantamento da BBC News Brasil; discussão sobre emendas volta após o Carnaval."
Com ou sem Guedes? Como a saída do superministro afetaria o governo Bolsonaro,"Para analistas, desembarque de Guedes geraria desgastes para o governo, mas sua permanência também não resolve os entraves para condução da política econômica."
Como o Brasil se compara com os países mais endividados do mundo,Dívida global atingiu um recorde histórico de US$ 253 trilhões (aproximadamente R$ 1 quatrilhão).
"O lado obscuro da Coreia do Sul, descrita como 'modelo' a ser seguido pelo Brasil","Apesar da menor desigualdade, muitos sul-coreanos não estão felizes com a situação atual: três em cada quatro jovens entre 19 e 34 anos querem deixar o país. Por quê?"
A incrível história do homem que deu prejuízo de US$ 1 bi a Wall Street sentado em seu quarto,"Ex-operador da Bolsa, Navinder Sarao foi condenado a um ano de prisão domiciliar por ajudar a provocar um colapso retumbante no mercado de ações."
As 4 empresas de tecnologia que já valem mais de US$ 1 trilhão,"Até o fim de janeiro, três gigantes da tecnologia estavam na lista, mas agora a Amazon também faz parte deste clube exclusivo."
Por que a América Latina é a 'região mais desigual do planeta',"Apesar do recente boom econômico, região tem a maior disparidade de renda entre todas as áreas do mundo. Especialistas como Joseph Stiglitz, ganhador do Prêmio Nobel de Economia, apontam fatores históricos por trás desse abismo."
Como o McDonald’s revolucionou o mundo dos negócios,"Ao vender com sucesso franquias, Ray Kroc transformou um pequeno restaurante de hambúrguer em um gigante global."
Petrobras tenta conter maior greve desde 1995 com oferta de dinheiro para quem não aderir a paralisação,"E-mail interno obtido pela BBC News Brasil mostra que companhia anunciou antecipação do pagamento do prêmio por performance dos funcionários - que substitui o pagamento de participação nos lucros da empresa, extinto a partir de 2020."
Justiça suspende demissões no PR que motivaram greve nacional dos petroleiros; entenda,"Na origem da paralisação está o desligamento de centenas de trabalhadores de subsidiária da Petrobras no Paraná, disputa que gerou novos compromissos judiciais das partes nesta terça-feira (18)."
Reino Unido fecha as portas para trabalhadores não qualificados; entenda como será o sistema,"Governo britânico quer que empresas parem de contar com 'mão de obra barata', mas críticos alertam para dano à economia."
Por que a premiê da Finlândia diz que é mais fácil conquistar o ‘sonho americano’ nos países nórdicos,Especialistas afirmam que mobilidade social é hoje mais provável na Escandinávia do que nos EUA — um tema cujo debate deve esquentar à medida que se aproximam as eleições americanas.
"Da indústria de celulares à soja, os impactos do coronavírus na economia brasileira","Situação sem precedentes dificulta mensuração dos efeitos da desaceleração da China sobre outros países - desde a última grande epidemia que atingiu o país, em 2003, participação chinesa no PIB global aumentou quatro vezes."
Por que privatização dos Correios promete ser a mais difícil do governo Bolsonaro,"Como em qualquer processo de desestatização, discussão é polêmica; para alguns analistas, particularidades da estatal tornam sua venda mais complexa do que a de companhias como Embraer e CSN, privatizadas nos anos 90."
"O que é o ‘cisne verde', que pode causar a próxima crise financeira mundial","Com a crise de 2008, veio a expressão 'cisne negro'; agora, economistas alertam para um outro tipo de sério risco que veio para ficar."
Como apps de entrega estão levando pequenos restaurantes à falência,"Após levantar US$ 500 milhões, maior aplicativo de entrega de comida do país investe em promoções agressivas, impede acesso a clientes e monopoliza dados estratégicos."
"'Ser professor deve ser o trabalho mais importante do século 21’, diz especialista que estudou ensino em mais de 20 países",Alex Beard visitou escolas que desenvolvem ferramentas e métodos inovadores para enfrentar os desafios do século 21.
Empregadas na Disney? Viagem internacional foi item mais raro no auge do consumo da nova classe média,"Segundo dados levantados pela FGV Social, 'boom da classe C' teve alta no consumo de celulares, mas não de idas ao exterior, como insinuou ministro Paulo Guedes em declaração sobre a alta do dólar."
'Em que Brasil você vive?': empregadas domésticas e parentes que nunca saíram do Brasil reagem a fala de Guedes,"Em meio a alta recorde do dólar, ministro da Economia, Paulo Guedes citou suposto fluxo de empregadas domésticas indo à Disney em tempos de dólar baixo, o que classificou como 'uma festa danada'."
R$ 14 milhões por dia: a estratégia de Michael Bloomberg para enfrentar Donald Trump,"Ex-prefeito de Nova York e magnata da mídia, ele entrou tardiamente na disputa do Partido Democrata pela candidatura à Presidência e decidiu gastar uma fortuna em Estados com mais peso na escolha interna da sigla."
Coronavírus: como o avanço da doença já impacta economia do Brasil e do mundo,"Gigantes como Toyota, Starbucks, McDonald's, Foxconn e Volkswagen reduziram ou paralisaram suas atividades na China, mas impacto econômico já vai além do gigante asiático."
"O que faz da Tesla, de Elon Musk, a 2ª montadora de carros mais valiosa do mundo",O valor de mercado da montadora americana triplicou nos últimos três meses.
"Brexit: o que a União Europeia ganha com a saída do Reino Unido, seu integrante incômodo","Saída do bloco acontece às 23h desta sexta-feira, 31 de janeiro (20h no horário de Brasília); divórcio marca fim de um casamento conflituoso que durou 47 anos."
"Arminio Fraga: 'Minhas propostas me colocam à esquerda, mas esquerda para valer, não a que dá dinheiro para rico'","Apesar da grande simpatia que tem à agenda econômica comandada por Paulo Guedes, ex-presidente do Banco Central é bastante crítico em relação à postura do governo em outras áreas: 'Há uma sensação de um ambiente confuso'."
"Joseph Stiglitz, Nobel de Economia: 'Surpresa é que mal-estar na América Latina tenha demorado tanto para se manifestar'","Economista americano aconselha líderes latino-americanos a lidarem rapidamente com a desigualdade social e sugere uma reestruturação da dívida argentina, com redução dos juros."
Homenagem em bolo e foto para casamento: quem são os 'superfãs' de Jair Bolsonaro,"BBC News Brasil acompanhou por alguns dias redes sociais do presidente e identificou pessoas que se definem como mais que apoiadores: são superfãs declarados de Bolsonaro, a quem rendem homenagens, fotos e declarações."
"ICMS: proposta de Bolsonaro de zerar imposto teria impacto na segurança, salários e universidades","Presidente desafiou governadores a 'zerar' tributo sobre combustíveis, porém, imposto é fundamental para sobrevivência dos Estados; financia serviços públicos como segurança, saúde e universidades estaduais como a USP."
"Trabalhos dos sonhos de jovens de hoje correm risco de não existir no futuro, diz OCDE","Levantamento a partir de dados do Pisa aponta possível desconexão entre expectativas profissionais e mercado de trabalho futuro, principalmente entre jovens de baixa renda."
Economia da China cresce no menor ritmo em 3 décadas: como isso pode afetar o Brasil?,"Entre razões para desaceleração chinesa estão queda em demanda doméstica e guerra comercial entre China e EUA, que beneficou exportações brasileiras; mas a longo prazo, consequências podem ser danosas."
Por que a Suécia está deportando talentosos profissionais da tecnologia,"Retenção de trabalhadores estrangeiros altamente qualificados é essencial para países como a Suécia, mas não é isso que tem acontecido."
O que dizem os dois lados do debate sobre cobrar mais impostos dos mais ricos,"A eleição dos presidencial dos EUA neste ano deve ter como um dos temas centrais proposta de taxar grandes fortunas. Na Europa, muitos países eliminaram esse tipo de imposto ao ver que ricos estavam trasnferindo dinheiro para outras nações. No Brasil, esse tema também foi debatido na eleição de 2018."
"Por que a Groenlândia, território da Dinamarca, se tornou centro de disputa estratégica entre EUA e China",Ilha no Ártico ganhou holofotes no ano passado depois que Trump afirmou que o governo americano tinha interesse em comprar território.
"Por que a Lei Seca, que faz 100 anos, foi um fracasso retumbante nos EUA",Proibição foi tão descumprida que o consumo caiu apenas 20% no período de vigência.
'Vendi meu cabelo por US$ 2 para poder alimentar meus filhos',Prema Selvam chegou à beira do suicídio quando suas dívidas se acumularam. Mas a mulher de 31 anos do sul da Índia encontrou uma nova esperança depois de uma resposta incrível de sua comunidade.
Por que a maçã vermelha corre risco de desaparecer,"Humanos deram preferência à fruta na cor vermelha por gerações, mas agora ela é ameaçada pelo aumento da temperatura no planeta."
Por que usar dinheiro vivo é uma forma de gastar menos,Psicologia explica como diferentes formas de pagamentos impactam nossos cérebros.
"Em 3 pontos, por que será tarefa árdua para os democratas derrotar Trump nas eleições deste ano","Ainda que o republicano esteja imerso em escândalos nos EUA, ele pode se beneficiar do contexto político e econômico de seus país na busca pela reeleição."
PIS/Pasep: quem tem direito a sacar o abono salarial e qual é o calendário de pagamento?,Valor do abono salarial é proporcional ao tempo de serviço do trabalhador no ano-base: quem trabalhou o ano inteiro recebe um salário mínimo.
"Democracia não garante queda da desigualdade, mas disparidade aumenta em ditaduras, diz vencedor do Prêmio Jabuti","Para o sociólogo Pedro Ferreira de Souza, há várias hipóteses para explicar por que a renda continua tão concentrada, como ajustes para a elite do funcionalismo, boom do mercado imobiliário e políticas que privilegiaram empresas específicas."
O país sul-americano que deve crescer 14 vezes mais que a China neste ano,"Guiana poderá se tornar uma das nações mais ricas per capita do hemisfério e, inclusive, do mundo, devido ao petróleo que está começando a emergir do seu subsolo."
Por que o Brasil e o mundo querem um pedaço da Antártida?,"Oito anos após incêndio, Estação Comandante Ferraz deve ser reinaugurada nesta quarta-feira (15); fatores geopolíticos, econômicos, ambientais e científicos explicam tamanho interesse pelo continente gelado."
Quanto ganha o Panamá com seu famoso canal (e quem se beneficia desse lucro),Rota interoceânica construída pelos Estados Unidos e entregue aos panamenhos em 1999 serve de passagem para 6% do comércio mundial.
O mistério das centenas de milhões de dólares que desapareceram sem deixar rastro na Rússia,"BBC passou meses investigando o obscuro mundo das transações de criptomoedas na Rússia, a fim de descobrir o que aconteceu com dinheiro de investidores que sumiu."
EUA e China assinam acordo após 2 anos de guerra comercial: o que mudou ao longo da disputa?,"Após uma intensa disputa comercial que durou quase dois anos, os Estados Unidos e a China chegaram a um acordo. Quais foram os efeitos da briga entre os dois gigantes da economia mundial?"
"Setor mais abalado pela crise, construção volta a contratar depois de 5 anos","Segundo semestre de 2019 trouxe sinais mais positivos para segmento, que perdeu mais de um milhão de vagas. com retomada concentrada no setor imobiliário, entretanto, um novo 'boom' está distante, alerta especialista."
Cidade do RJ repassa R$ 130 mensais para 25% da população e vira laboratório da renda básica,"Com um dos maiores orçamentos per capita do país, Maricá vive fartura de royalties do petróleo, mas eventual ampliação da distribuição de dinheiro até para ricos enfrenta resistência local."
O que há por trás da aparente melhora da economia da Venezuela,"Mais dólares estão circulando em Caracas, onde surgem diversas lojas de produtos importados de Miami. Mas isso indica uma real recuperação econômica venezuelana?"
O que realmente mudou no mercado de drogas no Uruguai após a legalização da maconha?,"Seis anos após a aprovação da lei que chamou a atenção internacional em dezembro de 2013, o país sul-americano apresenta resultados ambíguos sobre o consumo e a venda de drogas."
5 bilionários que tiveram primeiros empregos bem modestos antes da fama,"Eles estão na lista de pessoas mais ricas do mundo da revista Forbes, mas começaram as carreiras com trabalhos bem modestos. Um deles trabalhou fazendo hambúrgueres do McDonald's."
Escócia poderia declarar independência no Reino Unido e ficar na União Europeia?,O Partido Nacional Escocês defende a independência da Escócia do Reino Unido e a rápida reintegração ao bloco europeu. Mas como isso é possível?
Como jovens que nasceram nos primeiros minutos do ano 2000 chegam a 2020,"Durante infância e início da adolescência deles, país vivia crescimento econômico e avanços sociais; no fim da adolescência e início da vida adulta, porém, veio a crise econômica, com piora do desemprego e do acesso à educação."
O que vai ser notícia no mundo em 2020?,A BBC News Brasil compilou uma lista de oito temas para você ficar de olho em 2020.
"Bolsonaro teve avanço na economia, mas abandonou meio ambiente e combate à corrupção, diz Economist","Revista britânica diz que houve avanços na economia brasileira no primeiro ano do governo, mas que presidente atacou instituições democráticas, estimulou violência policial e fragilizou o combate a crimes ambientais e de corrupção."
"Confiar na relação com Trump é um risco muito grande, diz Sheinkman","Em entrevista à BBC News Brasil, economista José Alexandre Scheinkman, da Universidade de Columbia, diz que Trump 'vira contra ou a favor dos inimigos muito rapidamente' e defende que Brasil amplie relação comercial com outros países."
Deveria haver um limite para o salário dos chefes?,Opções de ações incentivam bons desempenhos ou são apenas outra maneira de turbinar remuneração dos executivos?
"Suécia, o país onde perder o emprego pode ser uma coisa boa","Ser demitido de um emprego nunca é uma experiência agradável, mas o 'sistema de transição' da Suécia promete fazer muito mais do que apenas colocar você de pé novamente."
Venezuela: A razão pela qual a produção de petróleo no país cresce após anos de fortes quedas,"Volume total de barris avançou pelo terceiro mês consecutivo em novembro, apesar da grave crise que o país atravessa e das sanções impostas pelos Estados Unidos."
1 ano de governo Bolsonaro: 6 momentos-chave que revelam guinada na política externa brasileira,"Da forte aproximação do Brasil com o governo Trump à reação aos incêndios na Amazônia e o acordo entre Mercosul à UE, posição brasileira no xadrez internacional sofreu grandes mudanças; a BBC News Brasil ouviu especialistas para entender que riscos e oportunidades cada episódio traz para o país."
8 conselhos para ir bem em entrevistas de emprego,"Quais são as melhores dicas para encarar uma entrevista de emprego em 2020? O recrutamento, em grandes e pequenas empresas, é um processo em constante mudança. Mas há algo que permanece crucial: a entrevista pessoal."
"Novo pacote econômico na Argentina gera protestos na classe média, mas é aprovado por mercado","Dez dias depois de ser empossado, o governo do presidente argentino Alberto Fernández conseguiu, na madrugada deste sábado, a aprovação pelo Congresso Nacional do seu primeiro pacote econômico, que recebeu respaldo do setor financeiro, mas gerou críticas das classes média e alta do país e da oposição."
Menina encontra pedido de ajuda de trabalhador chinês em cartão de Natal,"Florence, que é de Tooting, no sul de Londres, disse à BBC News que estava escrevendo seu ""sétimo ou oitavo cartão"" para amigos quando viu ""que alguém já havia escrito em um deles""."
O economista que ajudou milhares de pessoas a conseguirem um rim,O 'mercado de rins' de Alvin Roth mudou a doação do órgão ao redor do mundo e rendeu a ele um prêmio Nobel.
"Anunciada por Trump, tarifa sobre aço brasileiro que nunca entrou em vigor é revogada","Em conversa telefônica nessa sexta-feira, presidente americano avisou a Jair Bolsonaro que desistiu da sobretaxação."
Por que a 'agenda de costumes' de Bolsonaro deve continuar parada no Congresso em 2020,"Propostas como Escola Sem Partido não avançarão, diz presidente da Câmara; saiba quais são os projetos prioritários para o Congresso em 2020."
Por que economia e política puxam Brasil para baixo em ranking de igualdade de gênero e quais são as soluções para isso,Relatório do Fórum Econômico Mundial colocou o Brasil na 92ª posição entre 153 países analisados em relação à igualdade entre homens e mulheres.
