title,subtitle
Eliminar e não achatar a curva: Nova Zelândia tem resultados com estratégia mais agressiva contra o coronavírus,"Em março, a primeira-ministra Jacinda Ardern anunciou 'a restrição mais dura à movimentação na história moderna da Nova Zelândia'. Agora, desaceleração de novos casos é vista como sinal de sucesso da estratégia."
Por que pessoas inteligentes caem em mentiras e notícias falsas sobre o coronavírus?,Respostas encontradas por psicólogos e neurocientistas podem indicar novas maneiras de nos protegermos de boatos e fake news.
'Manda nudes': a busca por prazer na internet durante a quarentena,"Sem a possibilidade de encontros devido à pandemia, pessoas recorrem a nudes e conteúdo pornô nas redes sociais como forma 'descarregar a tensão sexual' e se 'sentirem desejadas', dizem especialistas."
Coronavírus: como adaptar os finais de semana à vida em quarentena,"Ter uma rotina e um momento para o lazer são estruturas importantes para as pessoas diante das incertezas da vida. E em uma pandemia como a atual, em que muitas coisas saíram do nosso controle e padrão, isto pode ser ainda mais crucial."
Coronavírus: como a pandemia e o isolamento afetam nosso sono,"Seja pela ansiedade gerada pela pandemia ou porque você está assistindo séries e filmes até de madrugada, não deixe que a quarentena afete seu precioso período de descanso."
Menos gripe: o efeito colateral positivo do isolamento social na Dinamarca,"Quarentena da população reduziu drasticamente casos de gripe no país, diz órgão vinculado a Ministério de Saúde; segundo infectologista, ""possivelmente"" resultado será o mesmo nas cidades brasileiras que adotaram medidas parecidas."
Estudo aponta 3 tipos do novo coronavírus,Os casos de covid-19 iniciais que surgiram no Brasil são muito mais ligados ao vírus que circulou na Europa do que aquele que apareceu na China em dezembro passado.
O que está por trás das imagens da vala comum para mortos do coronavírus em Nova York,"Nova York tem 170 mil casos, cerca de 10% de todos os casos registrados no mundo até agora, 1,6 milhão. A cifra supera os casos registrados na Espanha (153 mil) e na Itália (143 mil), mas o número de mortes é menor."
Coronavírus: como o mundo desperdiçou a chance de produzir vacina para conter a pandemia,Pesquisadores enfrentaram falta de interesse e financiamento para continuar pesquisas com vacinas que poderiam ter sido úteis no enfrentamento do novo coronavírus.
Coronavírus: 11 gráficos que mostram as consequências da pandemia pelo mundo,"O trânsito, o tráfego aéreo, a poluição e até mesmo a forma como trabalhamos. Tudo isso mudou devido ao isolamento social adotado em muitos países para combater a pandemia do novo coronavírus."
'Tenho medo de sair nas ruas’: a paciente que se tornou alvo de ódio nas redes por ter coronavírus,Raissa Azulay foi o segundo caso confirmado no Maranhão e passou a ter o nome e fotos divulgados em diversas redes sociais.
Coronavírus: fazer exercícios físicos ao ar livre durante a quarentena é recomendável?,Entenda por que os médicos não conseguiram entrar em consenso sobre esse assunto.
"Ampliado, seletivo ou bloqueio total: qual a melhor forma de distanciamento social?","Relaxamento da quarentena depende de testagem e precisa ser adaptado à realidade local, explicou à BBC Organização Pan-Americana de Saúde."
"Ignacio López-Goñi, o cientista que ousou dar 10 boas notícias sobre o coronavírus (e continua otimista)",O pesquisador espanhol nunca pensou que seu artigo seria traduzido para vários idiomas e compartilhado no mundo todo.
"Morrem 51% que chegam à UTI no Reino Unido, diz levantamento","Estudo analisou casos de 3.883 pacientes; destes, 1.689 receberam alta ou morreram. O restante continua internado."
"'Durmo no terraço para não infectar minha mãe', diz técnico em enfermagem que ganha R$ 80 por plantão de 12 horas","Linha de frente contra o coronavírus, Joseildo Batista não tem dinheiro para pagar um quarto fora de casa, na Paraíba; assim como ele, profissionais de enfermagem de todo o Brasil reclamam de salários baixos e más condições de trabalho."
"Ministério da Saúde mantém proibição de doação de sangue por gays, apesar de estoques baixos por coronavírus","Homens que tiveram relações sexuais com outros homens nos 12 meses anteriores à doação não podem doar; EUA seguiam mesma regra, mas reduziram esse período para três meses por causa de covid-19."
Site que traz avanço do coronavírus no mundo em tempo real tem 1 bilhão de acessos por dia,"Lauren Gardner comanda portal da Universidade Johns Hopkins, que exibe número de casos confirmados, de mortes e de sobreviventes de covid-19 em todos os países do mundo."
"Quem é Anthony Fauci, principal cientista dos EUA no combate ao coronavírus, que contradiz Trump sobre cloroquina","Médico, um dos um dos mais importantes especialistas do mundo em epidemias, e o presidente americano frequentemente divergem sobre medidas para lidar com pandemia, mas ele segue contando com apoio de Trump, apesar de críticas de seus aliados."
Coronavírus: o que apontam os estudos com cloroquina e outros possíveis remédios,"Fármacos já aprovados e utilizados para outras doenças seriam a melhor aposta, mas sua eficácia e segurança ainda não foi comprovada cientificamente; uso de plasma e até de sangue de verme marinho também está sendo estudado."
Coronavírus: 'isolamento seletivo’ da Holanda pode ser estratégia de alto risco,"Enquanto países vizinhos colocam em quarentena sua população, a Holanda optou por outra estratégia."
Coronavírus: Nova York vive drama com necrotérios lotados e hospitais de campanha,"Com mais de 3 mil mortos, o Estado de Nova York se tornou o epicentro da covid-19 nos Estados Unidos. Hoje, cidade já registrou mais mortes pela doença do que nos atentados de 11 de setembro de 2001."
"Sem ajuda de Trump ou Bolsonaro, imigrantes brasileiros sofrem em crise do coronavírus nos EUA","Em meio à quarentena, trabalhos desapareceram e brasileiros dependem da solidariedade da comunidade para não passar fome; muitas deixam de pagar aluguel para ter dinheiro para comida e remédios."
Demora em teste de covid-19 impede mãe de velar filho com microcefalia: 'Nem pude ver sendo posto em caixão',"Atingidas por outra epidemia global, mães de bebês com a síndrome da zika pedem que filhos sejam protegidos como grupo de risco; problemas respiratórios e desnutrição tornam crianças mais vulneráveis ao novo coronavírus, alerta médico."
"Coronavírus: sem trabalho de estrangeiros, Alemanha convoca voluntários para colheitas","Início da primavera traz anualmente à Alemanha cerca de 300 mil trabalhadores sazonais vindo de países do leste europeu, mas fechamento de fronteiras obrigou país a pensar em alternativas."
"Coronavírus: Mandetta se mantém no cargo, mas tensão com Bolsonaro chega a ápice após duas semanas","Jornais chegaram a noticiar demissão do ministro da Saúde, que não se concretizou; presidente e ministro divergem publicamente sobre isolamento social e uso da cloroquina no tratamento da doença."
‘Absurdo total’: cientistas condenam 'teoria' espalhada na internet de que 5G transmite coronavírus,"Além de cientistas, associações de operadoras e o governo vieram a público para negar 'teoria da conspiração' dizendo que ondas de rádio ajudaram a espalhar coronavírus."
Coronavírus: premiê britânico Boris Johnson passa a noite na UTI,"Conservador foi diagnosticado com a doença dez dias atrás, e foi levado ao hospital após piora nos sintomas, como febre alta."
"Bolsonaro assumiria risco político enorme se demitisse Mandetta, dizem analistas","Tensão entre o presidente o ministro da Saúde demonstra que protagonismo e boa aprovação do ministro da Saúde em momento de crise é visto como ameaça por presidente por causa de seu estilo 'paranoico', dizem os analistas"
"Coronavírus: críticas de ministro à China podem prejudicar envio de máscaras e testes ao Brasil, dizem analistas",China é a maior fabricantes global de vários produtos usados no combate à covid-19 e tem doado os materiais a vários países.
Coronavírus: a festa que pode ter espalhado o vírus em uma família de SP e levado à morte de 3 pessoas,"Depois do evento, ao menos 14 convidados tiveram sintomas da covid-19, doença causada pelo novo coronavírus; entre os casos, três irmãos, com mais de 60 anos, tiveram complicações graves e morreram pouco mais de duas semanas depois."
Coronavírus: como obesidade pode prejudicar combate e facilitar contágio,"Segundo especialistas, excesso de peso reduz barreira protetora das células e facilita ataque de vírus, além de impactar negativamente imunidade; mais da metade da população brasileira tem sobrepeso."
Coronavírus: estudo britânico questiona 'relação custo-benefício' do fechamento de escolas,"Cientistas que assessoram o governo britânico, no entanto, afirmam que a medida desempenha, sim, um papel importante de contenção."
Coronavírus: o mapa que mostra o alcance mundial da doença,"Batizada de covid-19, a doença é uma infecção respiratória que começa com sintomas como febre e tosse seca e, ao fim de uma semana, pode provocar falta de ar. Cerca de 80% dos casos são leves, e 5%, graves."
"Coronavírus: alguns sentem tanto medo que precisam negar o que está acontecendo, diz psicanalista","Professor do Instituto de Psicologia da USP Christian Dunker afirma que os efeito psíquicos do isolamento social podem se prolongar por anos e que o melhor, neste momento, é não tomar grandes decisões individuais."
Coronavírus: em dúvida se poderá receber o auxílio de R$ 600? Veja 15 casos,Governo anunciará o calendário de pagamentos nesta segunda.
Coronavírus: Autor americano aponta potencial da covid-19 para reduzir desigualdade no mundo,Pesquisador aponta que mudanças sociais durante pandemias aconteceram em decorrência de milhares de mortes e da redução da renda de pessoas ricas
"Coronavírus: obesidade pode ser fator de risco para a covid-19, afirma especialista","Cardiologista e especialista em hipertensão, Oscar Cingolani aponta que novo coronavírus pode causar graves consequências em pessoas com obesidade."
"Coronavírus no Equador: “Embalamos os corpos de minha irmã e meu cunhado em sacos plásticos dentro de casa""",Bertha Salinas perdeu a irmã e o cunhado para a covid-19; seu relato ilustra o drama das famílias na região mais afetada pelo novo coronavírus no Equador
Coronavírus: as respostas para as perguntas mais buscadas pelos brasileiros no Google,"Buscador compilou as principais dúvidas pesquisadas desde 26 de fevereiro, quando foi registrado oficialmente o primeiro caso no país."
Por que as crianças são afetadas de maneira diferente pelo coronavírus,"Elas não estão imunes à covid-19, mas parecem menos vulneráveis porque o vírus tem atingido mais suas vias aéreas superiores, em vez do pulmão; mas há registros de casos fatais"
Coronavírus: 6 ilustrações para ensinar as crianças a se protegerem (e para elas se divertirem colorindo),"Seguindo as recomendações da Unicef sobre como falar com as crianças sobre a pandemia, o ilustrador catalão Roger Zanni fez uma série de ilustrações que podem ajudar a entretê-las em casa"
9 coisas que os cientistas ainda não sabem sobre o coronavírus,"Alguns aspectos básicos do Sars-Cov-2 e pandemia de covid-19 causada por ele ainda não foram completamente compreendidos, e isso é fundamental para combater sua propagação."
As lições de três eventos catalisadores do novo coronavírus na Europa,"Evitar concentrações e implementar distanciamento social são medidas benéficas, e um número pequeno de infectados pode contaminar grandes grupos."
"Como Carnaval ajudou a propagar coronavírus em Nova Orleans, que pode se tornar um dos epicentros nos EUA","Cidade tem história atribulada e já enfrentou epidemias e destruição no passado; agora, há temor de que o coronavírus tenha um efeito tão devastador quanto o de tragédias anteriores"
Coronavírus: governo brasileiro vai monitorar celulares para conter pandemia,"Segundo o SindiTelebrasil, os dados relativos a quase 220 milhões de aparelhos serão repassados de modo anonimizado, a partir da coleta de informações por quase cem mil antenas; sistema deve ficar pronto em até duas semanas."
Coronavírus: média diária de mortes no Brasil já é 3 vezes a da gripe,"Desde que começou a circular no país, novo vírus já matou 9,2 pessoas por dia contra 3,1 da influenza no ano passado."
Coronavírus: MPF cobra calendário para entrega do auxílio emergencial de R$ 600,Medida foi aprovada sancionada por Bolsonaro no fim da noite desta quinta-feira. Procurador da República pede que União estabeleça calendário para viabilizar pagamentos dentro de uma semana
Entre novo emprego e exposição ao coronavírus: os dois lados da oferta de vagas na saúde,"Plataformas de classificados de empregos e entidades profissionais veem aumento na oferta de trabalho para médicos, enfermeiros e profissionais de saúde. Ao mesmo tempo, há temor com condições de trabalho durante a atual pandemia."
"Coronavírus: Chegar ao pico da curva de contágio não encerra quarentena, dizem especialistas",Preocupação é que a Itália esteja mais suscetível à volta da Covid-19 no momento em que as fronteiras forem reabertas
Coronavírus: Como evitar comer demais enquanto trabalha de casa,"Comer por estresse é uma reação comum e compreensível diante das pressões da vida profissional; mas, a longo prazo, é bom desenvolver algumas estratégias alternativas para lidar com as emoções."
Coronavírus: o impacto da doença na saúde mental de adolescentes e jovens,"Aumento da ansiedade e agravamento de insônia, depressão e impulsos autodestrutivos entre jovens foram notados por serviços de atendimento psicológico"
'Ainda não consegui beijar minha filha': a dura realidade de dar à luz com covid-19,"O parto seria em 29 de março, mas algumas semanas antes Sara começou a se sentir mal, fez o exame, e testou positivo para coronavírus."
Mortos em casa e cadáveres nas ruas: o colapso funerário causado pelo coronavírus no Equador,"Em Guayaquil, estão se multiplicando os relatos de mortes em casa ou nas ruas e cadáveres que passam horas ou dias na calçada até serem recolhidos."
Coronavírus: governo lança programa para redução e suspensão de salário dos trabalhadores,"Governo pagará benefício aos empregados afetados, mas nem todos terão compensação total das perdas salariais"
Coronavírus: o que o sabão faz com o vírus que causa a covid-19,Uma receita antiga é a nossa melhor arma contra doenças infecciosas: a água com sabão é altamente destrutiva para os microorganismos.
Coronavírus: por que a covid-19 afeta tanto os profissionais de saúde?,"Apesar dos equipamentos de proteção, médicos, enfermeiros e outros profissionais da área parecem tender a contrair mais o vírus que a maioria das pessoas e talvez a desenvolver sintomas mais graves."
O cientista que perdeu a bolsa de pesquisa enquanto estudava o novo coronavírus,"Ikaro Alves de Andrade está trabalhando no sequenciamento genético do vírus, mas descobriu dias atrás que não terá bolsa de doutorado; trabalho poderá ser interrompido, diz ele."
'Ainda não sinto cheiro': por que perda do olfato poderia indicar infecção por coronavírus,"Número crescente de pacientes com covid-19 relata ter perdido olfato – e paladar – antes de desenvolver sintomas clássicos da doença, mas por quê?"
"Coronavírus, gripe e dengue: por que Brasil pode enfrentar 'tempestade perfeita' com alta de 3 doenças","Para Ministério da Saúde, a covid-19, a gripe e a dengue devem ter alta de casos nos próximos dois meses, pressionando ainda mais os recursos do sistema de saúde."
"Ao deixar de recomendar quarentena, Bolsonaro se isola de líderes globais","Nem Trump, em quem presidente do Brasil se referencia, sustenta mais ideias como isolamento vertical ou de priorizar funcionamento da economia."
Coronavírus: por que alguns países estão instruindo cidadãos a usar máscara — e o que se sabe sobre a eficácia delas?,"Especialistas e autoridades concordam que o distanciamento social e a higiene são os fatores mais importantes para conter a disseminação do vírus; no entanto, alguns vêm argumentando que o uso de máscaras também deveria ser encorajando como forma de conter a disseminação da doença. Mas há argumentos científicos para isso?"
"Coronavírus: covid-19 já mata mais por dia que a tuberculose, doença infecciosa mais letal do mundo","Saldo de mortos ultrapassou 4,6 mil em 1º de abril; tuberculose, que é causada por bactéria, também afeta pulmões."
Coronavírus: é seguro ir ao mercado ou pedir comida em casa?,"Como o vírus fica nas superfícies e não temos como evitar comprar comida, esse processo apresenta desafios."
"Governo acerta na direção, mas atraso nas medidas contra coronavírus aumenta riscos, dizem economistas","Especialistas ouvidos pela BBC News Brasil apontam que, enquanto medidas de socorro emergencial anunciadas e aprovadas pelo Congresso não forem colocadas em prática, milhares de pessoas seguirão desprotegidas, mais de um mês depois após primeiro caso de covid-19 no Brasil."
Coronavírus no Haiti: os perigos da chegada da covid-19 ao país mais pobre das Américas,"Em 2010, Haiti foi arrasado por um terremoto de grande magnitude; agora, ainda não recuperado, enfrenta um novo - e imenso - desafio com a covid-19."
"Coronavírus: os sites que mostram dados de mortes, curvas de contágio e situação dos Estados no Brasil","Diversos especialistas, veículos jornalíticos e autoridades de saúde criaram sites com números, textos e gráficos atualizados em tempo real, para tornar o grande número de informações sobre a covid-19 mais compreensíveis para a população. A BBC separou alguns com dados sobre o Brasil."
Coronavírus: os robôs usados para eliminar vírus em hospitais,A pandemia de covid-19 elevou a demanda por robôs equipados com poderosas luzes ultravioletas que podem matar micro-organismos. Mas eles são eficazes no combate ao Sars-Cov-2?
Cães farejadores serão treinados para detectar coronavírus,"Pesquisadores primeiro precisam descobrir como ""capturar com segurança o odor do vírus dos pacientes""."
Trabalhadores se isolam em fábrica para continuar produzindo 50 mil máscaras por dia,"Funcionários dizem que medida é necessária para prevenir o contágio na linha de produção e garantir que será possível proteger os médicos da Tunísia, onde há 278 casos confirmados de coronavírus e 8 mortes até agora."
"Coronavírus: Sem plano do governo para favelas, moradores e organizações se juntam para controlar contágio","Brasil tem 13,6 milhões de pessoas morando em favelas, segundo os institutos Data Favela e Locomotiva, e algumas delas são mais populosas do que municípios inteiros."
"Mães sobrecarregadas, jovens ainda nas ruas: os desafios da quarentena para crianças em regiões carentes","Dificuldades em conciliar isolamento e cuidados com crianças se agravam nas periferias, onde muitas vezes faltam espaço, estrutura e, cada vez mais, renda."
"Coronavírus: em meio a medo de contágio e hospitais lotados, grávidas optam por parto domiciliar",Gestantes buscam acompanhamento especializado para que possam ter os filhos na própria residência e evitar procedimentos em unidades de saúde durante pandemia.
Coronavírus: por que o Equador tem o maior número de infecções por covid-19 e mortes per capita na América Latina?,"Conexão do país com Espanha e descumprimento das regras impostas por governo são algumas das razões, dizem especialistas."
Coronavírus: os 4 pilares para manter a imunidade em dia,"Praticar exercícios físicos regularmente, reduzir o estresse, dormir bem e ter uma alimentação balanceada são importantes para manter nosso sistema de defesa funcionando."
Coronavírus: cinco razões para encontrar esperança em meio à crise,"A poluição diminuiu, peixes foram vistos nos canais de Veneza, e muitos atos de solidariedade ao redor mundo mostram que, mesmo durante a pandemia, há coisas positivas das quais podemos nos orgulhar."
Coronavírus: qual o impacto do isolamento nas sociedades mais 'abertas' do mundo,Como estudos de psicologia social ajudam a compreender tendências de comportamento nas atuais restrições de movimento e nas ações de controle do coronavírus.
"Brasil deveria fazer 'esforço de guerra' para manter as pessoas em casa, diz economista da Universidade de Chicago","Professor na escola em que o ministro Paulo Guedes se formou, Luigi Zingales critica a postura do governo diante de pandemia e defende renda universal para brasileiros financiada por taxação de riquezas."
Coronavírus: Os alunos de Medicina e Enfermagem que estão se voluntariando no combate à covid-19,"Sem aulas e com parte dos internatos cancelados, alunos dos últimos anos de medicina e enfermagem da Unicamp se organizaram para participar dos esforços de combate à epidemia de covid-19."
"Escolas fechadas, hospitais lotados, eventos cancelados: o Brasil da meningite de 1974","No auge da epidemia da doença, o regime militar proibiu médicos de dar entrevistas e jornalistas de publicar reportagens."
Morte de britânica de 21 anos 'saudável' recende alerta sobre letalidade de coronavírus entre jovens,"Chloe Middleton morreu na semana passada; aparentemente, ela não tinha doenças pré-existentes."
"Não vamos pedir autorização para proteger população, diz governador do Pará sobre Bolsonaro e coronavírus","Helder Barbalho diz que pronunciamento de Bolsonaro não influenciará ação no Estado, que segue OMS, ministério e 'quem entende de saúde pública'. 'Não há risco maior que perder vidas'."
Coronavírus: postura de Bolsonaro coloca União e Estados em enfrentamento direto,"Depois de pronunciamento do presidente na noite de terça, tensão entre Estados e o governo federal se transformou em disputa aberta."
Pânico com coronavírus leva a explosão em venda de armas e munição nos EUA,"Com o avanço do Sars-Cov-2 no país, onde já foram registrados mais de 55 mil casos e de 700 mortes, donos de lojas relatam que, nas últimas semanas, houve um salto nas vendas e longas filas nas calçadas."
Coronavírus: um terço da população mundial está sob quarentena; veja 4 tipos de restrição,"Com o início da quarentena maciça na Índia, há atualmente ao menos 2,8 bilhões de pessoas vivendo sob algum tipo de restrição de movimento ou acesso a serviços."
Coronavírus: americano morre após o se automedicar com cloroquina usada em limpeza de áquario,"Autoridades de saúde alertam que as pessoas não devem se automedicar com cloroquina, substância usada para tratar malária, lupus e artrite reumatóide e que não há nenhuma droga aprovada para tratar ou prevenir covid-19."
Coronavírus: o medo dos operadores de telemarketing que trabalham expostos à contaminação,Trabalhadores disseram à BBC News Brasil que algumas empresas não respeitam normas da OMS e que vivem com medo de levar vírus para casa.
Coronavírus: o que diz a Ciência sobre 6 pontos do discurso de Bolsonaro,BBC News Brasil analisou fala de presidente sobre covid-19 à luz de evidências científicas e experiências de outros países.
"Como o Brasil foi afetado pela pandemia de H1N1, a 1ª do século 21?","Em 2009, um novo vírus influenza surgido no México se espalhou rapidamente pelo mundo. Milhões de pessoas ficaram doentes, e estima-se que centenas de milhares tenham morrido por causa da gripe suína."
Coronavírus: tudo o que você precisa saber sobre o uso ou não de máscaras,Devo ou não usar? E se eu estiver doente? Máscaras caseiras adiantam alguma coisa? BBC News Brasil responde a essas e outras perguntas sobre equipamento.
"Cidades dos EUA que usaram isolamento social contra gripe espanhola tiveram recuperação econômica mais rápida, diz estudo","Medidas contra pandemia de 1918 incluíram ações similares as que têm sido adotadas hoje contra o novo coronavírus, como fechamento de escolas, teatros e igrejas."
Como a Alemanha avança para conter o novo coronavírus e salvar vidas,"Distanciamento social, identificação precoce de casos, proteção aos trabalhadores e organização do sistema de saúde para receber pacientes estão entre medidas adotadas."
Coronavírus: Por que testes de anticorpos podem levar a uma guinada na saúde e na economia,Uma aplicação em massa deste tipo de exame pode nos levar a descobrir se os números de infectados e mortos que crescem a cada dia são apenas a ponta de um iceberg ou não e elaborar estratégias mais eficazes de lidar com a pandemia.
"Sair do isolamento agora é querer voltar a mundo que não existe mais, diz virologista Atila Iamarino","Preocupação deveria ser em preparar a economia para resistir à quarentena. Isolamento é forma de ganhar tempo para pensar outras medidas, diz biólogo especialista em vírus."
Coronavírus: por que o número de mortes continua subindo na Itália,"Nesta sexta-feira, a Itália teve recorde de número diário de novas mortes por coronavírus. A BBC News Brasil ouviu especialistas para entender por que o número de mortes segue crescendo."
Coronavírus: medição de temperatura em aeroportos é novo capítulo da disputa entre Estados e governo federal,"Governo federal não recomenda controle de temperatura de pessoas desembarcando no Brasil por seguir orientação da OMS, que diz não haver comprovação de eficácia da medida. Estados como RJ e DF estão no entanto colocando suas equipes para fazer triagens."
'Estamos apavorados': o drama de médicos na linha de frente do atendimento ao coronavírus no Brasil,"BBC News Brasil ouviu cinco médicos que atendem pacientes com covid-19 em três Estados e têm de lidar com falta de equipamentos de proteção, demora em resultados de exames e medo de contrair a doença."
Coronavírus: como os principais aliados de Bolsonaro no mundo estão respondendo à pandemia,"As declarações de Bolsonaro e de Trump foram criticadas por epidemiologistas e especialistas em saúde pública, que alertam para o risco de mortes caso medidas de distanciamento social sejam canceladas em meio à pandemia."
Coronavírus: como o Japão tem conseguido conter avanço da doença sem quarentena em massa,"Apesar do temor de uma explosão de casos, país registrou 1.307 infectados e 45 mortos pela covid-19 até agora e não adotou quarentenas em cidades ou isolamento obrigatório de seus cidadãos para evitar a propagação do vírus."
Coronavírus: a angústia das famílias que não sabem se foram infectadas,País tem escassez de testes para covid-19 e capacidade limitada de processamento nos laboratórios públicos - o que tem colocado a vida de vários brasileiros em compasso de espera nas últimas semanas.
Demitidos por causa do coronavírus: os brasileiros que já ficaram desempregados com a pandemia,A Associação Brasileira dos Lojistas Satélites (Ablos) estima que cerca de 4 milhões de pessoas que trabalham na área podem ficar desempregadas após a crise provocada pelo novo coronavírus.
"Coronavírus: maioria dos brasileiros não crê que isolamento social impedirá avanço da doença, diz pesquisa",Levantamento do instituto de pesquisa Ipsos revela que 56% dos brasileiros não acreditam que as medidas de isolamento vão frear o alastramento da doença.
"Coronavírus: 'Somos treinados a nos acostumar com a morte, mas não nos acostumamos', diz enfermeira brasileira na Itália",Cláudia de Morais gravou vídeo para a família que acabou se espalhando pelas redes; ela trabalha em hospital em Milão que agora só atende pacientes de covid-19 e conta como é seu dia a dia.
Coronavírus: mortes suspeitas acendem alerta sobre total de vítimas no Brasil,Familiares esperam até duas semanas por respostas para o teste de covid-19; histórias de possíveis vítimas sem diagnóstico oficial por escassez e demora nos resultados põem em xeque estatísticas de mortos.
'Pula no esgoto e nada acontece': Brasil tem mais de 300 mil internações por ano por doenças causadas por falta de saneamento,"Em 2016, último dado disponível, foram 167 internações por 100 mil habitantes por doenças relacionadas ao saneamento ambiental inadequado."
Coronavírus: políticos pedem adiamento das eleições municipais e TSE avalia possibilidade,"Políticos argumentam que eventos preparatórios já serão prejudicados pela epidemia e pedem adiamento; próximo presidente do TSE, Luís Roberto Barroso teria cogitado mudança."
Coronavírus: profissionais de saúde relatam hostilidade no transporte público de SP,Conselho de Enfermagem diz que recebeu várias denúncias desde quinta-feira (19); profissionais pedem mais empenho do poder público em informar a população.
Coronavírus: 6 dicas da OMS para controlar o estresse e a ansiedade,Controlar o tempo que você passa acessando informações sobre o coronavírus é uma das dicas.
"Construção de hospitais, corridas às compras e quarentena: como a Argentina está enfrentando o coronavírus","Mergulhado em crise econômica há dois anos, país foca combate ao vírus, mas teme consequências econômicas da paralisação das atividades."
Pesquisador de Princeton sugere plano urgente para proteger trabalhadores mais pobres: 'Governo dá sinais de despreparo',"Na atual pandemia de coronavírus, a resposta do governo para evitar tanto o aumento da pobreza quanto um colapso da economia tem sido muito aquém do necessário, na opinião de Marcelo Medeiros."
"Coronavírus: da prata coloidal a água com vinagre, o perigo das falsas curas compartilhadas na internet","Segundo especialistas, elas não só não têm comprovação de sua eficácia contra a covid-19 quanto podem ser até prejudiciais para o corpo."
'Me preparando para a terceira quarentena': o relato de brasileiro resgatado de Wuhan,"O jovem Alefy Rodrigues, de 26 anos, estava em universidade de Wuhan quando casos de coronavírus começaram a aumentar no país asiático."
Ministério Público do Trabalho analisa morte de doméstica no RJ após patroa ter coronavírus,"Mulher tinha 63 anos e morreu em hospital municipal em Miguel Pereira (RJ), na terça-feira (17)."
Coronavírus: Bolsonaro e Mandetta criticam governadores e veem risco de colapso na saúde em abril,"Em coletiva de imprensa, representantes do governo federal indicam que Brasil terá aumento rápido de casos de covid-19 entre abril e junho."
"Coronavírus: o drama dos brasileiros que vivem ilegalmente na Itália, esquecidos na pandemia","Durante crise, a Itália acabou deixando de fora pessoas que não têm como contar com o apoio do Estado neste momento."
"Coronavírus pode dizimar povos indígenas, diz pesquisadora","Especialmente vulneráveis a doenças respiratórias, etnias podem ser dizimadas pela pandemia se não houver ações de contenção, diz médica sanitarista da Unifesp; há ainda o temor de que restrição de acesso de indígenas às cidades provoque falta de alimentos nas aldeias."
Coronavírus: o que está permitido e proibido na quarentena em São Paulo,Estado mais afetado pela covid-19 (doença causada pelo vírus) fecha nesta terça todos os serviços e comércios considerados não essenciais; tire suas dúvidas sobre as restrições.
